"Compra","Venda","Mult","Dif","Tend"
"231,5","231,5","1","0,0","0"
"231,5","231,5","1","0,0","0"
"231,5","231,5","1","0,0","0"
"229,5","231,5","1","2,0","0"
"233,5","233,5","1","0,0","1"
"233,5","235,0","1","1,5","1"
"229,5","233,5","1","4,0","-0"
"226,0","229,5","1","3,5","-1"
"224,0","226,0","4","8,0","-0"
"221,0","224,0","6","18,0","-0"
"217,5","221,0","8","28,0","-0"
"215,0","217,5","10","25,0","-0"
"209,0","215,0","6","36,0","-3"
"204,5","209,0","8","36,0","-1"
"204,5","204,5","10","0,0","-1"
"202,0","204,5","10","25,0","-0"
"198,5","202,0","16","56,0","-1"
"198,5","198,5","18","0,0","-0"
"197,0","198,5","1","1,5","0"
"265,0","197,0","4","-272,0","-0"
"265,0","198,0","1","-67,0","1"
"","","-94.5","",""
