"Compra","Venda","Mult","Dif","Tend"
"239,0","223,5","1","-15,5","0"
"225,0","225,0","1","0,0","1"
"226,0","226,0","1","0,0","1"
"225,5","226,0","1","0,5","0"
"227,5","227,5","1","0,0","1"
"225,5","227,5","1","2,0","0"
"225,5","229,0","1","3,5","1"
"225,0","225,5","1","0,5","-0"
"225,0","226,5","1","1,5","1"
"239,0","225,0","1","-14,0","-0"
"227,5","227,5","1","0,0","1"
"228,5","229,5","1","1,0","1"
"231,5","235,0","1","3,5","2"
"231,5","231,5","1","0,0","-0"
"231,0","231,5","1","0,5","-0"
"228,5","231,0","1","2,5","-0"
"227,5","228,5","4","4,0","-0"
"239,0","227,5","6","-69,0","-0"
"","","-79","",""
