"Compra","Venda","Mult","Dif","Tend"
"315,0","322,5","1","7,5","0"
"309,5","315,0","3","16,5","-1"
"309,5","309,5","5","0,0","-1"
"308,5","309,5","1","1,0","0"
"306,5","308,5","3","6,0","-0"
"306,0","306,5","5","2,5","-0"
"310,0","313,5","3","10,5","2"
"310,0","317,5","1","7,5","1"
"309,0","310,0","3","3,0","-1"
"309,0","313,0","1","4,0","1"
"320,5","324,0","1","3,5","3"
"319,5","320,5","1","1,0","-0"
"319,5","323,0","1","3,5","1"
"319,5","325,0","1","5,5","1"
"326,0","327,5","1","1,5","1"
"326,0","328,5","1","2,5","1"
"319,5","326,0","1","6,5","-0"
"317,5","319,5","1","2,0","-1"
"309,0","317,5","1","8,5","-0"
"307,0","309,0","1","2,0","-2"
"307,0","309,5","1","2,5","1"
"306,0","307,0","1","1,0","-0"
"305,5","306,0","3","1,5","-0"
"312,0","312,5","1","0,5","2"
"316,5","318,0","1","1,5","2"
"314,5","316,5","1","2,0","-0"
"312,0","314,5","3","7,5","-0"
"321,5","323,5","1","2,0","3"
"319,5","321,5","3","6,0","-0"
"312,0","319,5","5","37,5","-0"
"309,5","312,0","7","17,5","-1"
"313,0","314,0","5","5,0","1"
"313,0","313,0","7","0,0","-0"
"315,0","318,0","5","15,0","2"
"314,0","315,0","7","7,0","-0"
"313,0","314,0","9","9,0","-0"
"318,5","321,0","7","17,5","2"
"315,5","318,5","5","15,0","-2"
"313,0","315,5","7","17,5","-0"
"312,5","313,0","9","4,5","-0"
"309,5","312,5","11","33,0","-0"
"309,5","313,0","9","31,5","1"
"309,0","309,5","9","4,5","-1"
"309,0","311,5","7","17,5","1"
"305,5","309,0","9","31,5","-0"
"305,5","305,5","11","0,0","-0"
"305,5","308,5","9","27,0","1"
"305,0","305,5","11","5,5","-0"
"305,0","307,5","9","22,5","1"
"305,0","308,5","7","24,5","1"
"305,0","311,0","5","30,0","1"
"300,5","305,0","7","31,5","-1"
"299,5","300,5","9","9,0","-1"
"298,5","299,5","11","11,0","-0"
"300,5","300,5","9","0,0","1"
"298,5","300,5","1","2,0","0"
"297,0","298,5","3","4,5","-0"
"296,5","297,0","5","2,5","-0"
"296,5","299,0","3","7,5","1"
"294,0","296,5","5","12,5","-0"
"298,5","298,5","3","0,0","1"
"298,5","301,0","1","2,5","1"
"298,0","298,5","3","1,5","-0"
"298,0","299,0","1","1,0","1"
"297,5","298,0","3","1,5","-0"
"294,0","297,5","5","17,5","-0"
"292,5","294,0","7","10,5","-0"
"294,5","295,0","5","2,5","1"
"294,5","296,0","3","4,5","1"
"298,0","300,0","1","2,0","1"
"298,0","301,0","1","3,0","1"
"294,5","298,0","1","3,5","-0"
"292,5","294,5","3","6,0","-0"
"292,5","295,5","1","3,0","1"
"291,5","292,5","3","3,0","-0"
"289,0","291,5","5","12,5","-0"
"288,5","289,0","7","3,5","-0"
"286,0","288,5","9","22,5","-0"
"286,0","291,5","7","38,5","1"
"285,0","286,0","9","9,0","-1"
"281,5","285,0","11","38,5","-0"
"281,5","281,5","13","0,0","-0"
"280,5","281,5","1","1,0","0"
"280,5","283,0","1","2,5","1"
"280,5","283,5","1","3,0","1"
"280,5","280,5","1","0,0","-0"
"281,5","282,0","1","0,5","1"
"285,0","285,0","1","0,0","1"
"285,0","286,5","1","1,5","1"
"285,0","285,0","1","0,0","-0"
"283,5","285,0","1","1,5","0"
"281,5","283,5","3","6,0","-0"
"281,5","285,0","1","3,5","1"
"280,5","281,5","3","3,0","-0"
"280,5","282,0","1","1,5","1"
"280,5","280,5","3","0,0","-0"
"277,5","280,5","1","3,0","0"
"277,5","281,0","1","3,5","1"
"277,5","282,0","1","4,5","1"
"277,5","277,5","1","0,0","-1"
"271,0","277,5","1","6,5","0"
"280,0","280,0","1","0,0","1"
"271,0","280,0","1","9,0","0"
"274,0","271,0","3","-9,0","-2"
"274,0","274,0","1","0,0","1"
"","","801","",""
