"Compra","Venda","Mult","Dif","Tend"
"199,0","204,0","1","5,0","0"
"195,5","199,0","3","10,5","-1"
"201,5","208,5","1","7,0","3"
"195,5","201,5","3","18,0","-1"
"192,5","195,5","5","15,0","-1"
"192,5","196,0","3","10,5","1"
"192,5","199,0","1","6,5","1"
"189,0","192,5","3","10,5","-1"
"228,5","189,0","5","-197,5","-0"
"228,5","198,5","3","-90,0","3"
"204,5","208,5","1","4,0","3"
"204,5","211,0","1","6,5","1"
"204,5","211,5","1","7,0","1"
"218,0","223,0","1","5,0","3"
"218,0","218,0","1","0,0","-1"
"214,0","218,0","1","4,0","0"
"213,5","214,0","3","1,5","-1"
"204,5","213,5","5","45,0","-0"
"228,5","204,5","7","-168,0","-2"
"228,5","214,0","5","-72,5","3"
"228,5","215,5","3","-39,0","1"
"217,5","218,5","1","1,0","1"
"228,5","217,5","3","-33,0","-0"
"","","-443","",""
