"Compra","Venda","Mult","Dif","Tend"
"350,0","353,5","1","3,5","0"
"353,5","358,0","3","13,5","1"
"343,0","344,0","1","1,0","-2"
"342,0","344,0","1","2,0","-0"
"344,0","344,5","1","0,5","1"
"344,5","347,5","3","9,0","1"
"334,0","340,5","1","6,5","-2"
"332,0","333,5","1","1,5","-0"
"333,5","340,5","1","7,0","1"
"340,5","347,5","3","21,0","2"
"347,5","348,5","5","5,0","2"
"348,5","358,0","7","66,5","1"
"358,0","358,5","9","4,5","3"
"358,5","363,0","11","49,5","1"
"363,0","366,5","13","45,5","2"
"361,0","366,5","11","60,5","-0"
"351,0","354,5","9","31,5","-2"
"354,5","366,5","11","132,0","1"
"366,5","376,5","11","110,0","4"
"376,5","377,5","13","13,0","3"
"377,5","347,0","15","-457,5","1"
"374,5","347,0","13","-357,5","-0"
"372,0","347,0","11","-275,0","-0"
"","","-506.5","",""
