"Compra","Venda","Mult","Dif","Tend"
"227,0","230,5","1","3,5","0"
"223,5","224,0","1","0,5","-0"
"224,0","225,0","1","1,0","1"
"225,0","230,5","3","16,5","1"
"230,5","232,0","5","7,5","2"
"232,0","238,0","7","42,0","1"
"230,5","231,0","5","2,5","-0"
"231,0","238,0","7","49,0","1"
"238,0","238,5","9","4,5","2"
"238,5","240,0","11","16,5","1"
"238,5","240,0","1","1,5","0"
"240,0","244,0","3","12,0","1"
"244,0","248,5","5","22,5","1"
"248,5","251,0","7","17,5","2"
"244,5","245,5","5","5,0","-1"
"245,5","251,0","7","38,5","1"
"251,0","252,5","9","13,5","2"
"250,0","252,5","7","17,5","-0"
"245,5","252,5","5","35,0","-1"
"252,5","253,0","7","3,5","2"
"253,0","254,0","9","9,0","1"
"252,5","254,0","7","10,5","-0"
"252,5","254,0","1","1,5","0"
"250,5","254,0","1","3,5","-0"
"254,0","255,5","1","1,5","1"
"255,5","257,0","3","4,5","1"
"257,0","259,5","5","12,5","1"
"259,5","261,5","7","14,0","1"
"257,5","261,5","5","20,0","-0"
"254,5","261,5","3","21,0","-0"
"261,5","262,5","5","5,0","2"
"261,0","262,5","3","4,5","-0"
"260,0","261,0","1","1,0","-0"
"259,0","261,0","1","2,0","-0"
"261,0","262,5","1","1,5","1"
"260,5","262,5","1","2,0","-0"
"256,5","258,5","1","2,0","-1"
"258,5","259,0","1","0,5","1"
"259,0","262,5","1","3,5","1"
"255,0","258,5","1","3,5","-1"
"258,5","262,5","1","4,0","1"
"258,0","262,5","1","4,5","-0"
"262,5","263,5","1","1,0","2"
"259,0","262,0","1","3,0","-0"
"255,5","256,0","1","0,5","-0"
"256,0","256,5","1","0,5","1"
"252,5","253,5","1","1,0","-0"
"253,5","254,0","1","0,5","1"
"252,5","254,0","1","1,5","-0"
"252,5","254,0","1","1,5","0"
"254,0","255,0","3","3,0","1"
"252,5","255,0","1","2,5","-0"
"252,5","255,0","1","2,5","0"
"252,0","255,0","1","3,0","-0"
"249,0","250,5","1","1,5","-0"
"250,5","255,0","1","4,5","1"
"255,0","255,5","1","0,5","2"
"255,0","255,5","1","0,5","0"
"255,5","256,5","3","3,0","1"
"256,5","257,0","5","2,5","1"
"257,0","258,0","7","7,0","1"
"256,5","258,0","5","7,5","-0"
"258,0","258,5","7","3,5","1"
"257,5","258,5","5","5,0","-0"
"255,5","256,5","3","3,0","-0"
"254,0","255,5","1","1,5","-0"
"252,0","255,5","1","3,5","-0"
"250,0","255,5","1","5,5","-0"
"255,5","256,5","1","1,0","2"
"256,5","258,5","1","2,0","1"
"254,0","258,5","1","4,5","-0"
"258,5","262,0","1","3,5","2"
"262,0","263,5","3","4,5","1"
"262,0","263,5","1","1,5","0"
"260,0","263,5","1","3,5","-0"
"263,5","242,0","1","-21,5","1"
"257,5","242,0","1","-15,5","-1"
"245,5","250,0","1","4,5","-3"
"250,0","251,0","1","1,0","2"
"251,0","251,5","1","0,5","1"
"250,5","251,5","1","1,0","-0"
"251,5","242,0","1","-9,5","1"
"251,5","242,0","1","-9,5","0"
"245,5","247,0","1","1,5","-1"
"243,0","243,5","1","0,5","-0"
"243,5","244,0","1","0,5","1"
"244,0","245,0","1","1,0","1"
"245,0","247,0","3","6,0","1"
"245,0","247,0","1","2,0","0"
"247,0","242,0","3","-15,0","1"
"247,0","242,0","1","-5,0","0"
"247,0","242,0","1","-5,0","0"
"243,0","242,0","1","-1,0","-1"
"241,0","241,5","1","0,5","-0"
"241,0","241,5","1","0,5","0"
"240,0","241,0","1","1,0","-0"
"239,0","241,0","1","2,0","-0"
"237,5","238,0","1","0,5","-0"
"238,0","241,0","1","3,0","1"
"241,0","241,5","1","0,5","1"
"241,0","241,5","1","0,5","0"
"238,5","240,5","1","2,0","-0"
"238,5","240,5","1","2,0","0"
"240,5","241,5","3","3,0","1"
"241,5","242,0","5","2,5","1"
"238,5","240,0","3","4,5","-0"
"240,0","242,0","5","10,0","1"
"242,0","242,0","7","0,0","1"
"","","501","",""
