"Compra","Venda","Mult","Dif","Tend"
"315,0","322,5","1","7,5","0"
"309,5","315,0","4","22,0","-1"
"309,5","309,5","6","0,0","-1"
"308,5","309,5","1","1,0","0"
"306,5","308,5","4","8,0","-0"
"306,0","306,5","6","3,0","-0"
"305,5","306,0","4","2,0","-0"
"312,0","312,5","1","0,5","2"
"309,5","312,0","8","20,0","-1"
"309,0","309,5","10","5,0","-1"
"305,5","309,0","10","35,0","-0"
"305,5","305,5","12","0,0","-0"
"305,0","305,5","12","6,0","-0"
"300,5","305,0","8","36,0","-1"
"299,5","300,5","10","10,0","-1"
"298,5","299,5","12","12,0","-0"
"297,0","298,5","4","6,0","-0"
"296,5","297,0","6","3,0","-0"
"294,0","296,5","6","15,0","-0"
"292,5","294,0","8","12,0","-0"
"291,5","292,5","4","4,0","-0"
"289,0","291,5","6","15,0","-0"
"288,5","289,0","8","4,0","-0"
"286,0","288,5","10","25,0","-0"
"285,0","286,0","10","10,0","-1"
"281,5","285,0","12","42,0","-0"
"281,5","281,5","14","0,0","-0"
"280,5","281,5","1","1,0","0"
"280,5","283,0","1","2,5","1"
"280,5","283,5","1","3,0","1"
"280,5","280,5","1","0,0","-0"
"281,5","282,0","1","0,5","1"
"285,0","285,0","1","0,0","1"
"285,0","286,5","1","1,5","1"
"285,0","285,0","1","0,0","-0"
"283,5","285,0","1","1,5","0"
"281,5","283,5","4","8,0","-0"
"280,5","281,5","4","4,0","-0"
"280,5","280,5","4","0,0","-0"
"277,5","280,5","1","3,0","0"
"277,5","281,0","1","3,5","1"
"277,5","282,0","1","4,5","1"
"277,5","277,5","1","0,0","-1"
"271,0","277,5","1","6,5","0"
"280,0","280,0","1","0,0","1"
"271,0","280,0","1","9,0","0"
"274,0","271,0","4","-12,0","-2"
"274,0","274,0","1","0,0","1"
"","","340.5","",""
