"Compra","Venda","Mult","Dif","Tend"
"254,0","284,0","1","30,0","0"
"254,0","289,0","1","35,0","2"
"290,0","291,5","1","1,5","1"
"254,0","290,0","1","36,0","-0"
"254,0","291,0","1","37,0","1"
"254,0","292,0","1","38,0","1"
"280,0","254,0","1","-26,0","-9"
"255,0","258,0","1","3,0","1"
"280,0","255,0","1","-25,0","-0"
"262,0","264,0","1","2,0","3"
"262,0","262,0","1","0,0","-0"
"259,0","262,0","1","3,0","0"
"267,0","267,0","1","0,0","2"
"267,0","271,0","1","4,0","1"
"266,0","267,0","1","1,0","-1"
"259,0","266,0","1","7,0","-0"
"257,0","259,0","3","6,0","-1"
"257,0","257,0","5","0,0","-0"
"259,0","259,0","3","0,0","1"
"257,0","259,0","1","2,0","0"
"280,0","257,0","3","-69,0","-0"
"280,0","258,0","1","-22,0","1"
"259,0","259,0","1","0,0","1"
"259,0","262,0","1","3,0","1"
"280,0","259,0","1","-21,0","-0"
"280,0","264,0","1","-16,0","2"
"268,0","269,0","1","1,0","2"
"268,0","268,0","1","0,0","-0"
"268,0","268,0","1","0,0","0"
"270,0","270,0","1","0,0","1"
"271,0","274,0","1","3,0","1"
"277,0","278,0","1","1,0","1"
"277,0","282,0","1","5,0","1"
"276,0","277,0","1","1,0","-1"
"275,0","276,0","1","1,0","-0"
"271,0","275,0","1","4,0","-0"
"270,0","271,0","1","1,0","-1"
"271,5","273,0","1","1,5","1"
"278,5","280,0","1","1,5","2"
"277,0","278,5","1","1,5","-0"
"279,0","281,0","1","2,0","1"
"277,0","279,0","1","2,0","-0"
"274,0","277,0","1","3,0","-0"
"271,5","274,0","3","7,5","-0"
"271,5","271,5","5","0,0","-0"
"271,5","271,5","1","0,0","0"
"271,5","272,5","1","1,0","1"
"274,0","274,5","1","0,5","1"
"277,0","278,0","1","1,0","1"
"277,0","277,0","1","0,0","-0"
"277,0","278,0","1","1,0","1"
"281,0","281,0","1","0,0","1"
"282,0","282,0","1","0,0","1"
"281,0","282,0","1","1,0","0"
"277,0","281,0","3","12,0","-0"
"274,0","277,0","5","15,0","-1"
"273,0","274,0","7","7,0","-0"
"274,5","276,0","5","7,5","1"
"273,0","274,5","7","10,5","-0"
"273,0","275,0","5","10,0","1"
"271,5","273,0","7","10,5","-0"
"274,0","274,0","5","0,0","1"
"274,0","275,0","3","3,0","1"
"274,0","274,0","5","0,0","-0"
"274,0","277,0","3","9,0","1"
"274,0","277,5","1","3,5","1"
"274,0","278,0","1","4,0","1"
"271,5","274,0","3","7,5","-1"
"271,5","275,0","1","3,5","1"
"271,5","276,0","1","4,5","1"
"270,0","271,5","1","1,5","-1"
"268,0","270,0","3","6,0","-0"
"268,0","271,5","1","3,5","1"
"267,5","268,0","3","1,5","-0"
"266,5","267,5","5","5,0","-0"
"266,5","268,0","3","4,5","1"
"270,5","271,0","1","0,5","1"
"269,5","270,5","3","3,0","-0"
"269,5","269,5","5","0,0","-0"
"269,5","271,0","3","4,5","1"
"268,5","269,5","5","5,0","-0"
"268,5","268,5","7","0,0","-0"
"268,5","270,0","5","7,5","1"
"266,5","268,5","7","14,0","-0"
"280,0","266,5","9","-121,5","-0"
"280,0","268,0","7","-84,0","1"
"280,0","272,0","5","-40,0","1"
"273,0","273,5","3","1,5","1"
"280,0","273,0","3","-21,0","-0"
"","","-31","",""
