"Compra","Venda","Mult","Dif","Tend"
"253,5","234,0","1","-19,5","0"
"253,0","234,0","1","-19,0","-0"
"249,5","250,0","1","0,5","-0"
"247,0","249,0","1","2,0","-0"
"241,0","241,5","1","0,5","-1"
"240,0","241,5","1","1,5","-0"
"241,5","242,5","1","1,0","1"
"238,0","240,5","1","2,5","-0"
"237,5","240,5","1","3,0","-0"
"237,0","240,5","1","3,5","-0"
"234,0","237,0","1","3,0","-0"
"237,0","240,5","1","3,5","1"
"237,0","240,5","1","3,5","0"
"237,0","240,5","1","3,5","0"
"240,5","242,5","3","6,0","1"
"235,5","240,0","1","4,5","-1"
"240,0","240,5","3","1,5","2"
"240,5","242,5","5","10,0","1"
"242,5","247,0","7","31,5","1"
"247,0","249,0","9","18,0","2"
"249,0","250,0","11","11,0","1"
"250,0","234,0","13","-208,0","1"
"249,0","234,0","11","-165,0","-0"
"246,0","234,0","9","-108,0","-0"
"","","-409","",""
