"Compra","Venda","Mult","Dif","Tend"
"286,0","252,0","1","-34,0","0"
"286,0","256,0","1","-30,0","1"
"259,0","260,0","1","1,0","1"
"259,0","263,0","1","4,0","1"
"259,0","264,0","1","5,0","1"
"259,0","259,0","1","0,0","-1"
"259,0","263,0","1","4,0","1"
"286,0","259,0","1","-27,0","-1"
"265,5","266,0","1","0,5","2"
"268,0","268,0","1","0,0","1"
"268,5","268,5","1","0,0","1"
"268,0","268,5","1","0,5","0"
"269,5","269,5","1","0,0","1"
"270,5","270,5","1","0,0","1"
"270,5","271,0","1","0,5","1"
"274,5","274,5","1","0,0","1"
"274,5","276,0","1","1,5","1"
"271,5","274,5","1","3,0","-0"
"270,5","271,5","1","1,0","-0"
"274,5","274,5","1","0,0","1"
"275,0","278,0","1","3,0","1"
"275,0","279,0","1","4,0","1"
"282,5","282,5","1","0,0","1"
"275,0","282,5","1","7,5","0"
"274,5","275,0","3","1,5","-1"
"278,0","278,0","1","0,0","1"
"279,5","280,5","1","1,0","1"
"283,5","283,5","1","0,0","1"
"281,0","283,5","1","2,5","0"
"286,5","288,0","1","1,5","2"
"284,0","286,5","1","2,5","-0"
"281,0","284,0","3","9,0","-0"
"279,5","281,0","5","7,5","-0"
"279,0","279,5","7","3,5","-0"
"278,0","279,0","9","9,0","-0"
"280,5","282,0","7","10,5","1"
"280,0","280,5","9","4,5","-0"
"280,0","280,0","11","0,0","-0"
"278,0","280,0","11","22,0","-0"
"274,5","278,0","13","45,5","-0"
"273,5","274,5","15","15,0","-0"
"270,5","273,5","17","51,0","-0"
"274,5","275,5","15","15,0","1"
"274,0","274,5","17","8,5","-0"
"270,5","274,0","19","66,5","-0"
"269,5","270,5","21","21,0","-0"
"268,0","269,5","23","34,5","-0"
"266,5","268,0","25","37,5","-0"
"272,5","273,5","23","23,0","2"
"271,5","272,5","25","25,0","-0"
"268,5","271,5","25","75,0","-0"
"266,5","268,5","29","58,0","-0"
"265,5","266,5","31","31,0","-0"
"264,5","265,5","31","31,0","-0"
"264,5","264,5","31","0,0","-0"
"264,0","264,5","31","15,5","-0"
"286,0","264,0","5","-110,0","-0"
"286,0","265,5","3","-61,5","1"
"286,0","266,0","1","-20,0","1"
"267,5","268,5","1","1,0","1"
"286,0","267,5","1","-18,5","-0"
"286,0","268,0","1","-18,0","1"
"272,0","273,5","1","1,5","2"
"271,0","272,0","1","1,0","-0"
"271,0","271,0","1","0,0","-0"
"286,0","271,0","1","-15,0","0"
"286,0","273,0","1","-13,0","1"
"274,5","274,5","1","0,0","1"
"274,0","274,5","1","0,5","0"
"274,0","276,0","1","2,0","1"
"274,0","274,0","1","0,0","-0"
"286,0","274,0","1","-12,0","0"
"286,0","275,5","1","-10,5","1"
"286,0","276,0","1","-10,0","1"
"277,5","277,5","1","0,0","1"
"286,0","277,5","1","-8,5","0"
"286,0","278,5","1","-7,5","1"
"279,5","280,5","1","1,0","1"
"286,0","279,5","1","-6,5","-0"
"286,0","281,0","1","-5,0","1"
"282,0","282,0","1","0,0","1"
"282,0","282,0","1","0,0","0"
"282,0","282,5","1","0,5","1"
"282,0","282,0","1","0,0","-0"
"286,0","282,0","1","-4,0","0"
"286,0","286,0","1","0,0","1"
"","","260","",""
