"Compra","Venda","Mult","Dif","Tend"
"243,5","244,5","1","1,0","0"
"242,5","243,5","4","4,0","-0"
"242,5","244,0","1","1,5","1"
"242,5","242,5","4","0,0","-0"
"243,0","247,0","1","4,0","2"
"242,5","243,0","10","5,0","-1"
"242,0","242,5","12","6,0","-0"
"239,0","242,0","12","36,0","-0"
"238,5","239,0","14","7,0","-0"
"237,0","238,5","16","24,0","-0"
"235,5","237,0","4","6,0","-0"
"234,5","235,5","6","6,0","-0"
"233,0","234,5","6","9,0","-1"
"232,5","233,0","8","4,0","-0"
"232,5","232,5","4","0,0","-0"
"234,5","236,0","1","1,5","1"
"234,0","234,5","4","2,0","-0"
"232,5","234,0","6","9,0","-0"
"230,5","232,5","8","16,0","-0"
"229,5","230,5","8","8,0","-1"
"227,5","229,5","6","12,0","-0"
"226,5","227,5","4","4,0","-1"
"232,0","226,5","6","-33,0","-0"
"","","133","",""
