"Compra","Venda","Mult","Dif","Tend"
"204,0","208,5","1","4,5","0"
"199,0","208,5","1","9,5","-5"
"208,5","211,0","1","2,5","9.5"
"201,5","208,5","1","7,0","-7"
"195,5","196,0","1","0,5","-6"
"196,0","199,0","1","3,0","0.5"
"199,0","208,5","1","9,5","3"
"192,5","198,5","1","6,0","-6.5"
"189,0","198,5","1","9,5","-3.5"
"198,5","208,5","1","10,0","9.5"
"208,5","211,0","1","2,5","10"
"211,0","211,5","4","2,0","2.5"
"211,5","223,0","6","69,0","0.5"
"223,0","228,5","8","44,0","11.5"
"218,0","218,5","10","5,0","-5"
"218,0","218,5","1","0,5","0"
"214,0","215,5","1","1,5","-4"
"213,5","214,0","1","0,5","-0.5"
"204,5","214,0","1","9,5","-9"
"214,0","215,5","1","1,5","9.5"
"215,5","218,5","1","3,0","1.5"
"218,5","228,5","1","10,0","3"
"217,5","228,5","1","11,0","-1"
"228,5","229,5","1","1,0","11"
"229,5","236,0","4","26,0","1"
"236,0","238,0","6","12,0","6.5"
"235,5","238,0","4","10,0","-0.5"
"231,5","233,0","1","1,5","-4"
"229,0","233,0","1","4,0","-2.5"
"233,0","234,5","1","1,5","4"
"228,5","229,5","1","1,0","-4.5"
"222,5","223,5","1","1,0","-6"
"218,5","219,0","1","0,5","-4"
"218,0","219,0","1","1,0","-0.5"
"218,0","219,0","1","1,0","0"
"209,5","212,0","1","2,5","-8.5"
"208,0","208,5","1","0,5","-1.5"
"204,0","205,5","1","1,5","-4"
"202,0","205,5","1","3,5","-2"
"198,0","205,5","1","7,5","-4"
"205,5","208,5","1","3,0","7.5"
"208,5","212,0","1","3,5","3"
"212,0","214,0","1","2,0","3.5"
"214,0","219,0","1","5,0","2"
"212,0","213,5","1","1,5","-2"
"209,5","213,5","1","4,0","-2.5"
"213,5","219,0","1","5,5","4"
"213,5","219,0","1","5,5","0"
"219,0","222,0","4","12,0","5.5"
"218,5","222,0","1","3,5","-0.5"
"217,5","222,0","1","4,5","-1"
"217,0","222,0","1","5,0","-0.5"
"222,0","223,5","1","1,5","5"
"219,5","223,5","1","4,0","-2.5"
"223,5","225,0","1","1,5","4"
"222,5","223,5","1","1,0","-1"
"215,5","220,5","1","5,0","-7"
"220,5","223,5","1","3,0","5"
"217,0","220,5","1","3,5","-3.5"
"217,0","220,5","1","3,5","0"
"220,5","223,5","4","12,0","3.5"
"219,0","220,5","1","1,5","-1.5"
"213,0","220,5","1","7,5","-6"
"209,5","211,0","1","1,5","-3.5"
"211,0","212,5","1","1,5","1.5"
"212,5","220,5","1","8,0","1.5"
"220,5","223,5","4","12,0","8"
"217,0","219,5","1","2,5","-3.5"
"219,5","220,0","4","2,0","2.5"
"215,5","217,5","1","2,0","-4"
"215,0","217,5","1","2,5","-0.5"
"213,0","217,5","1","4,5","-2"
"217,5","220,0","1","2,5","4.5"
"220,0","223,5","1","3,5","2.5"
"223,5","225,0","4","6,0","3.5"
"220,5","221,5","1","1,0","-3"
"219,0","221,5","1","2,5","-1.5"
"217,0","221,5","1","4,5","-2"
"216,0","221,5","1","5,5","-1"
"213,0","214,0","1","1,0","-3"
"213,0","214,0","1","1,0","0"
"214,0","221,5","4","30,0","1"
"213,0","221,5","1","8,5","-1"
"221,5","225,0","4","14,0","8.5"
"221,0","225,0","1","4,0","-0.5"
"225,0","228,5","4","14,0","4"
"228,5","229,5","6","6,0","3.5"
"229,5","231,5","8","16,0","1"
"231,5","234,5","10","30,0","2"
"213,5","234,5","25","525,0","-18"
"234,5","238,0","10","35,0","21"
"238,0","238,5","12","6,0","3.5"
"234,5","235,0","13","6,5","-3.5"
"235,0","237,5","12","30,0","0.5"
"235,0","237,5","1","2,5","0"
"231,5","237,5","1","6,0","-3.5"
"237,5","238,5","1","1,0","6"
"238,5","241,0","4","10,0","1"
"238,5","241,0","1","2,5","0"
"238,0","238,5","1","0,5","-0.5"
"238,0","238,5","1","0,5","0"
"238,5","241,0","4","10,0","0.5"
"238,5","241,0","1","2,5","0"
"241,0","236,0","4","-20,0","2.5"
"239,0","239,5","1","0,5","-2"
"239,5","236,0","4","-14,0","0.5"
"239,5","236,0","1","-3,5","0"
"236,0","236,0","1","0,0","-3.5"
"","","1184.5","",""
