"Compra","Venda","Mult","Dif","Tend"
"286,0","252,0","1","-34,0","0"
"274,5","275,0","4","2,0","-7.5"
"281,0","284,0","4","12,0","-2.5"
"279,5","281,0","6","9,0","-3"
"279,0","279,5","8","4,0","-1.5"
"278,0","279,0","10","10,0","-0.5"
"280,5","282,0","10","15,0","3"
"280,0","280,5","10","5,0","-1.5"
"278,0","280,0","12","24,0","-0.5"
"280,0","281,0","10","10,0","1"
"278,0","280,0","12","24,0","-1"
"274,5","278,0","14","49,0","-2"
"273,5","274,5","16","16,0","-3.5"
"270,5","273,5","18","54,0","-1"
"274,5","275,5","17","17,0","2"
"274,0","274,5","18","9,0","-1"
"275,5","276,5","17","17,0","2"
"274,0","275,5","18","27,0","-1"
"270,5","274,0","20","70,0","-1.5"
"269,5","270,5","22","22,0","-3.5"
"268,0","269,5","24","36,0","-1"
"266,5","268,0","26","39,0","-1.5"
"272,5","273,5","29","29,0","5.5"
"271,5","272,5","26","26,0","-1"
"268,5","271,5","26","78,0","-1.5"
"266,5","268,5","30","60,0","-3.5"
"265,5","266,5","32","32,0","-2"
"265,5","267,0","30","45,0","0.5"
"264,5","265,5","32","32,0","-2.5"
"266,0","267,0","31","31,0","1.5"
"264,5","266,0","30","45,0","-1.5"
"264,0","264,5","32","16,0","-1.5"
"264,5","265,0","30","15,0","0.5"
"264,0","264,5","32","16,0","-0.5"
"286,0","264,0","6","-132,0","-1.5"
"286,0","265,5","5","-102,5","1.5"
"","","627.5","",""
