"Compra","Venda","Mult","Dif","Tend"
"253,0","253,5","1","0,5","0"
"249,5","253,0","3","10,5","-0"
"247,0","249,5","5","12,5","-0"
"241,0","247,0","7","42,0","-0"
"240,0","241,0","9","9,0","-1"
"238,0","240,0","11","22,0","-0"
"238,0","241,5","9","31,5","1"
"237,5","238,0","11","5,5","-0"
"237,0","237,5","13","6,5","-0"
"234,0","237,0","15","45,0","-0"
"234,0","234,0","17","0,0","-0"
"237,0","237,0","15","0,0","1"
"237,0","237,0","1","0,0","0"
"235,5","237,0","1","1,5","0"
"235,5","240,5","1","5,0","1"
"235,5","235,5","1","0,0","-1"
"236,5","240,0","1","3,5","2"
"240,5","240,5","1","0,0","1"
"240,5","242,5","1","2,0","1"
"246,0","247,0","1","1,0","2"
"249,0","249,0","1","0,0","1"
"249,0","250,0","1","1,0","1"
"246,0","249,0","1","3,0","-0"
"246,0","246,0","1","0,0","-0"
"245,5","246,0","1","0,5","0"
"245,0","245,5","3","1,5","-0"
"244,0","245,0","5","5,0","-0"
"240,5","244,0","7","24,5","-0"
"236,5","240,5","9","36,0","-0"
"235,5","236,5","11","11,0","-1"
"238,0","238,5","9","4,5","1"
"235,5","238,0","9","22,5","-0"
"234,0","235,5","11","16,5","-0"
"233,5","234,0","13","6,5","-0"
"233,5","234,5","11","11,0","1"
"233,5","236,0","9","22,5","1"
"232,0","233,5","9","13,5","-0"
"232,0","232,0","11","0,0","-0"
"232,5","233,0","9","4,5","1"
"232,0","232,5","11","5,5","-0"
"235,0","235,5","9","4,5","1"
"235,0","235,0","11","0,0","-0"
"235,0","235,0","1","0,0","0"
"235,0","235,0","1","0,0","0"
"235,0","236,5","1","1,5","1"
"235,0","235,0","1","0,0","-0"
"235,0","235,5","1","0,5","1"
"234,0","235,0","1","1,0","-0"
"235,5","236,5","1","1,0","1"
"235,5","237,0","1","1,5","1"
"234,0","235,5","1","1,5","-0"
"236,5","237,5","1","1,0","1"
"240,0","240,0","1","0,0","1"
"240,0","241,0","1","1,0","1"
"239,0","240,0","1","1,0","-0"
"242,0","242,0","1","0,0","1"
"242,0","243,5","1","1,5","1"
"241,0","242,0","1","1,0","-0"
"239,0","241,0","1","2,0","-0"
"236,5","239,0","1","2,5","-0"
"241,0","241,5","1","0,5","1"
"240,5","241,0","1","0,5","-0"
"240,0","240,5","1","0,5","-0"
"242,5","242,5","1","0,0","1"
"240,0","242,5","1","2,5","0"
"240,0","240,0","3","0,0","-0"
"236,5","240,0","1","3,5","0"
"236,5","236,5","3","0,0","-0"
"236,5","236,5","1","0,0","0"
"236,5","238,5","1","2,0","1"
"236,0","236,5","1","0,5","-0"
"234,0","236,0","3","6,0","-0"
"233,0","234,0","5","5,0","-0"
"233,0","235,0","3","6,0","1"
"232,0","233,0","5","5,0","-0"
"232,0","234,0","3","6,0","1"
"232,0","232,0","5","0,0","-0"
"228,0","232,0","1","4,0","0"
"228,0","228,0","3","0,0","-1"
"228,0","228,5","1","0,5","1"
"226,5","228,0","3","4,5","-0"
"225,0","226,5","5","7,5","-0"
"227,0","227,0","3","0,0","1"
"225,0","227,0","1","2,0","0"
"224,0","225,0","3","3,0","-0"
"223,0","224,0","5","5,0","-0"
"223,0","224,5","3","4,5","1"
"222,5","223,0","5","2,5","-0"
"222,5","222,5","7","0,0","-0"
"220,0","222,5","1","2,5","0"
"219,0","220,0","3","3,0","-0"
"221,0","222,0","1","1,0","1"
"219,0","221,0","3","6,0","-0"
"218,0","219,0","5","5,0","-0"
"218,0","218,0","7","0,0","-0"
"218,0","218,5","5","2,5","1"
"215,5","218,0","7","17,5","-0"
"218,5","219,5","5","5,0","1"
"218,5","218,5","7","0,0","-0"
"218,5","219,0","5","2,5","1"
"215,5","218,5","7","21,0","-0"
"219,5","220,0","5","2,5","1"
"219,5","220,5","3","3,0","1"
"215,5","219,5","5","20,0","-0"
"215,5","220,0","3","13,5","1"
"215,5","215,5","5","0,0","-1"
"","","585.5","",""
