"Compra","Venda","Mult","Dif","Tend"
"223,5","227,0","1","3,5","0"
"242,0","223,5","4","-74,0","-3.5"
"249,0","250,5","4","6,0","-2"
"256,5","259,0","4","10,0","-1"
"256,5","260,5","4","16,0","-0.5"
"255,0","256,5","6","9,0","-4"
"255,0","258,5","5","17,5","2"
"252,5","255,0","4","10,0","-4"
"255,5","258,0","4","10,0","-0.5"
"255,5","259,0","4","14,0","-3.5"
"252,5","255,5","6","18,0","-3.5"
"252,5","256,0","4","14,0","0.5"
"252,0","252,5","6","3,0","-3.5"
"252,5","253,5","4","4,0","1"
"252,0","252,5","6","3,0","-1"
"249,0","252,0","4","12,0","-0.5"
"245,5","249,0","6","21,0","-3"
"250,0","250,5","5","2,5","1.5"
"250,0","252,0","4","8,0","-2"
"245,5","250,0","6","27,0","-2"
"254,0","255,5","9","13,5","5.5"
"245,5","254,0","4","34,0","-2.5"
"257,5","260,0","4","10,0","-2"
"245,5","257,5","4","48,0","-6"
"243,0","245,5","6","15,0","-12"
"245,5","250,0","8","36,0","4.5"
"245,5","250,5","4","20,0","-0.5"
"243,0","245,5","4","10,0","-6"
"241,0","243,0","6","12,0","-2.5"
"243,0","243,5","4","2,0","0.5"
"241,0","243,0","4","8,0","-4"
"240,0","241,0","6","6,0","-2"
"239,0","240,0","4","4,0","-1"
"237,5","239,0","6","9,0","-1"
"242,0","237,5","8","-36,0","-1.5"
"242,0","238,0","6","-24,0","0.5"
"238,5","241,0","6","15,0","3"
"242,0","238,5","4","-14,0","-2.5"
"","","303","",""
