"Compra","Venda","Mult","Dif","Tend"
"292,0","292,0","1","0,0","0"
"290,0","292,0","1","2,0","0"
"290,0","290,0","4","0,0","-0"
"293,0","295,0","1","2,0","2"
"293,0","293,0","8","0,0","-1"
"290,0","293,0","1","3,0","0"
"286,0","290,0","4","16,0","-0"
"284,0","286,0","6","12,0","-1"
"281,5","284,0","8","20,0","-0"
"281,0","281,5","10","5,0","-0"
"280,0","281,0","12","12,0","-0"
"278,5","280,0","14","21,0","-0"
"271,5","278,5","14","98,0","-0"
"269,0","271,5","16","40,0","-2"
"263,5","269,0","16","88,0","-0"
"261,5","263,5","18","36,0","-1"
"257,5","261,5","20","80,0","-0"
"257,0","257,5","22","11,0","-1"
"257,0","257,0","24","0,0","-0"
"253,5","257,0","26","91,0","-0"
"252,0","253,5","28","42,0","-0"
"249,0","252,0","30","90,0","-0"
"245,5","249,0","30","105,0","-1"
"245,5","245,5","32","0,0","-0"
"242,0","245,5","1","3,5","0"
"239,0","242,0","4","12,0","-0"
"238,5","239,0","6","3,0","-0"
"237,0","238,5","8","12,0","-0"
"234,5","237,0","6","15,0","-1"
"232,0","234,5","4","10,0","-0"
"232,0","236,0","1","4,0","1"
"230,5","232,0","4","6,0","-1"
"230,5","230,5","6","0,0","-0"
"229,0","230,5","4","6,0","-0"
"228,0","229,0","6","6,0","-0"
"226,0","228,0","4","8,0","-0"
"226,0","226,0","6","0,0","-0"
"223,5","226,0","4","10,0","-1"
"221,0","223,5","6","15,0","-0"
"219,0","221,0","8","16,0","-0"
"218,0","219,0","10","10,0","-0"
"218,0","218,0","10","0,0","-1"
"","","910.5","",""
