"Compra","Venda","Mult","Dif","Tend"
"278,5","285,5","1","7,0","0"
"285,5","289,5","3","12,0","2"
"289,5","290,5","5","5,0","1"
"290,5","264,0","7","-185,5","1"
"288,5","264,0","5","-122,5","-0"
"285,5","264,0","3","-64,5","-0"
"280,5","284,0","1","3,5","-1"
"284,0","285,5","3","4,5","1"
"281,0","285,5","1","4,5","-0"
"277,0","279,0","1","2,0","-1"
"279,0","285,5","1","6,5","1"
"285,5","264,0","3","-64,5","2"
"283,0","264,0","1","-19,0","-0"
"279,5","281,5","1","2,0","-0"
"274,0","276,5","1","2,5","-1"
"276,5","279,0","1","2,5","1"
"279,0","281,5","1","2,5","1"
"281,5","264,0","3","-52,5","1"
"277,5","264,0","1","-13,5","-1"
"272,0","274,0","1","2,0","-1"
"274,0","264,0","1","-10,0","1"
"270,5","264,0","1","-6,5","-0"
"270,5","264,0","1","-6,5","0"
"267,5","268,5","1","1,0","-0"
"268,5","264,0","1","-4,5","1"
"","","-492","",""
