"Compra","Venda","Mult","Dif","Tend"
"227,0","230,5","1","3,5","0"
"224,0","230,5","1","6,5","0"
"225,0","230,5","3","16,5","1"
"230,5","238,0","5","37,5","2"
"232,0","238,0","7","42,0","3"
"230,5","238,0","5","37,5","2"
"231,0","238,0","7","49,0","3"
"238,0","240,0","9","18,0","4"
"238,5","244,0","11","60,5","5"
"238,5","244,0","1","5,5","0"
"240,0","244,0","3","12,0","1"
"244,0","248,5","5","22,5","2"
"248,5","251,0","7","17,5","3"
"244,5","251,0","5","32,5","2"
"245,5","251,0","7","38,5","3"
"251,0","253,0","9","18,0","4"
"250,0","252,5","7","17,5","3"
"245,5","252,5","5","35,0","2"
"252,5","255,5","7","21,0","3"
"253,0","255,5","9","22,5","4"
"252,5","255,5","7","21,0","3"
"252,5","255,5","1","3,0","0"
"254,0","257,0","1","3,0","0"
"255,5","259,5","3","12,0","1"
"257,0","259,5","5","12,5","2"
"259,5","261,5","7","14,0","3"
"257,5","261,5","5","20,0","2"
"254,5","261,5","3","21,0","1"
"261,5","249,0","5","-62,5","2"
"261,0","249,0","3","-36,0","1"
"260,0","262,5","1","2,5","0"
"261,0","249,0","1","-12,0","0"
"259,0","262,5","1","3,5","0"
"258,5","262,5","1","4,0","0"
"262,5","252,5","1","-10,0","0"
"252,5","255,0","1","2,5","0"
"254,0","256,5","3","7,5","1"
"252,5","255,0","1","2,5","0"
"252,5","255,0","1","2,5","0"
"255,0","257,0","1","2,0","0"
"255,0","257,0","1","2,0","0"
"255,5","258,0","3","7,5","1"
"256,5","258,5","5","10,0","2"
"257,0","262,0","7","35,0","3"
"256,5","258,5","5","10,0","2"
"258,0","262,0","7","28,0","3"
"257,5","262,0","5","22,5","2"
"255,5","258,5","3","9,0","1"
"258,5","262,0","1","3,5","0"
"262,0","245,5","3","-49,5","1"
"262,0","245,5","1","-16,5","0"
"263,5","245,5","1","-18,0","0"
"251,0","241,0","1","-10,0","0"
"251,5","241,0","1","-10,5","0"
"251,5","241,0","1","-10,5","0"
"244,0","247,0","1","3,0","0"
"245,0","247,0","3","6,0","1"
"245,0","247,0","1","2,0","0"
"247,0","241,0","3","-18,0","1"
"247,0","241,0","1","-6,0","0"
"247,0","241,0","1","-6,0","0"
"241,0","241,0","1","0,0","0"
"","","520","",""
