"Compra","Venda","Mult","Dif","Tend"
"320,5","321,0","1","0,5","0"
"315,0","315,5","1","0,5","-5.5"
"309,5","313,0","1","3,5","-5.5"
"309,5","313,0","1","3,5","0"
"309,0","313,0","1","4,0","-0.5"
"307,0","308,5","1","1,5","-2"
"306,0","308,5","1","2,5","-1"
"308,5","313,0","1","4,5","2.5"
"308,5","313,0","1","4,5","0"
"306,5","308,0","1","1,5","-2"
"304,5","308,0","1","3,5","-2"
"308,0","313,0","1","5,0","3.5"
"313,0","315,5","1","2,5","5"
"315,5","317,5","4","8,0","2.5"
"313,5","314,5","1","1,0","-2"
"314,5","317,5","4","12,0","1"
"313,5","317,5","1","4,0","-1"
"317,5","321,0","4","14,0","4"
"321,0","295,0","6","-156,0","3.5"
"315,0","319,0","9","36,0","-6"
"314,5","319,0","1","4,5","-0.5"
"319,0","295,0","4","-96,0","4.5"
"313,5","317,0","1","3,5","-5.5"
"317,0","295,0","4","-88,0","3.5"
"312,5","295,0","1","-17,5","-4.5"
"306,0","307,0","1","1,0","-6.5"
"307,0","308,0","1","1,0","1"
"308,0","295,0","4","-52,0","1"
"305,5","307,0","1","1,5","-2.5"
"304,5","305,0","1","0,5","-1"
"304,5","305,0","1","0,5","0"
"305,0","305,5","4","2,0","0.5"
"305,5","307,0","6","9,0","0.5"
"307,0","295,0","8","-96,0","1.5"
"306,5","307,0","6","3,0","-0.5"
"307,0","295,0","8","-96,0","0.5"
"","","-462.5","",""
