"Compra","Venda","Mult","Dif","Tend"
"243,5","244,5","1","1,0","0"
"242,5","243,5","3","3,0","-0"
"242,5","244,0","1","1,5","1"
"242,5","242,5","3","0,0","-0"
"243,0","247,0","1","4,0","2"
"251,0","252,5","1","1,5","2"
"251,0","251,0","1","0,0","-0"
"251,5","253,0","1","1,5","1"
"251,0","251,5","1","0,5","-0"
"256,0","256,5","1","0,5","2"
"255,0","256,0","1","1,0","-0"
"252,0","255,0","3","9,0","-0"
"251,0","252,0","5","5,0","-0"
"253,5","254,0","3","1,5","1"
"251,0","253,5","5","12,5","-0"
"248,5","251,0","7","17,5","-0"
"247,5","248,5","9","9,0","-0"
"247,5","249,0","7","10,5","1"
"243,0","247,5","9","40,5","-0"
"243,0","248,0","7","35,0","1"
"242,5","243,0","9","4,5","-1"
"243,5","245,0","7","10,5","1"
"242,5","243,5","9","9,0","-0"
"242,0","242,5","11","5,5","-0"
"242,0","244,0","9","18,0","1"
"239,0","242,0","11","33,0","-0"
"238,5","239,0","13","6,5","-0"
"237,0","238,5","15","22,5","-0"
"240,0","240,0","13","0,0","1"
"240,0","242,0","11","22,0","1"
"240,0","240,0","13","0,0","-0"
"237,0","240,0","1","3,0","0"
"235,5","237,0","3","4,5","-0"
"234,5","235,5","5","5,0","-0"
"234,5","236,0","3","4,5","1"
"234,5","237,0","1","2,5","1"
"238,5","238,5","1","0,0","1"
"243,0","243,0","1","0,0","2"
"242,5","243,0","1","0,5","0"
"241,5","242,5","3","3,0","-0"
"238,5","241,5","5","15,0","-0"
"245,0","246,5","3","4,5","2"
"244,0","245,0","5","5,0","-0"
"244,0","244,0","7","0,0","-0"
"244,0","244,5","5","2,5","1"
"244,0","244,0","7","0,0","-0"
"243,5","244,0","1","0,5","0"
"243,5","243,5","3","0,0","-0"
"238,5","243,5","1","5,0","0"
"237,5","238,5","3","3,0","-1"
"234,5","237,5","5","15,0","-0"
"234,5","239,0","3","13,5","1"
"233,0","234,5","5","7,5","-1"
"232,5","233,0","7","3,5","-0"
"232,5","234,0","5","7,5","1"
"234,5","234,5","3","0,0","1"
"232,5","234,5","1","2,0","0"
"232,5","232,5","3","0,0","-0"
"234,5","236,0","1","1,5","1"
"234,0","234,5","3","1,5","-0"
"232,5","234,0","5","7,5","-0"
"237,0","239,0","3","6,0","2"
"237,0","237,0","5","0,0","-0"
"237,5","240,5","3","9,0","1"
"237,5","237,5","5","0,0","-0"
"237,0","237,5","1","0,5","0"
"236,5","237,0","3","1,5","-0"
"234,5","236,5","5","10,0","-0"
"232,5","234,5","7","14,0","-0"
"232,5","235,5","5","15,0","1"
"230,5","232,5","7","14,0","-0"
"230,5","234,5","5","20,0","1"
"229,5","230,5","7","7,0","-1"
"231,5","232,5","5","5,0","1"
"231,5","231,5","7","0,0","-0"
"231,5","232,0","5","2,5","1"
"231,5","233,5","3","6,0","1"
"231,5","236,5","1","5,0","1"
"229,5","231,5","3","6,0","-1"
"233,0","233,5","1","0,5","1"
"229,5","233,0","3","10,5","-0"
"227,5","229,5","5","10,0","-0"
"227,5","230,5","3","9,0","1"
"227,5","231,5","1","4,0","1"
"226,5","227,5","3","3,0","-1"
"232,0","226,5","5","-27,5","-0"
"227,5","229,5","3","6,0","1"
"232,0","227,5","5","-22,5","-0"
"228,5","228,5","3","0,0","1"
"230,0","230,0","1","0,0","1"
"229,5","230,0","1","0,5","0"
"229,5","229,5","3","0,0","-0"
"230,5","230,5","1","0,0","1"
"229,5","230,5","1","1,0","0"
"229,5","229,5","3","0,0","-0"
"229,5","229,5","1","0,0","0"
"228,5","229,5","1","1,0","0"
"232,0","233,0","1","1,0","1"
"231,5","232,0","1","0,5","-0"
"230,0","231,5","3","4,5","-0"
"228,5","230,0","5","7,5","-0"
"228,0","228,5","7","3,5","-0"
"232,0","228,0","9","-36,0","-0"
"232,0","228,5","7","-24,5","1"
"232,0","229,0","5","-15,0","1"
"","","463","",""
