"Compra","Venda","Mult","Dif","Tend"
"290,0","256,5","1","-33,5","0"
"290,0","263,5","1","-26,5","2"
"290,0","264,0","1","-26,0","1"
"269,5","269,5","1","0,0","2"
"271,0","272,0","1","1,0","1"
"269,5","271,0","1","1,5","-0"
"267,5","269,5","1","2,0","-0"
"267,0","267,5","1","0,5","-0"
"290,0","267,0","1","-23,0","-0"
"274,0","277,0","1","3,0","3"
"273,0","274,0","1","1,0","-0"
"276,5","281,0","1","4,5","2"
"273,0","276,5","1","3,5","-1"
"272,0","273,0","3","3,0","-0"
"271,5","272,0","5","2,5","-0"
"271,5","271,5","7","0,0","-0"
"290,0","271,5","1","-18,5","0"
"273,5","274,0","1","0,5","1"
"290,0","273,5","1","-16,5","-0"
"278,0","278,0","1","0,0","2"
"290,0","278,0","1","-12,0","0"
"283,5","284,0","1","0,5","2"
"293,0","293,0","1","0,0","3"
"289,0","293,0","1","4,0","0"
"287,0","289,0","3","6,0","-1"
"287,0","292,5","1","5,5","1"
"283,5","287,0","3","10,5","-1"
"281,5","283,5","5","10,0","-0"
"290,0","292,5","3","7,5","3"
"286,0","290,0","5","20,0","-0"
"291,0","292,5","3","4,5","1"
"291,0","297,0","1","6,0","2"
"286,0","291,0","3","15,0","-1"
"281,5","286,0","5","22,5","-1"
"281,5","286,5","3","15,0","1"
"279,0","281,5","5","12,5","-1"
"278,5","279,0","7","3,5","-0"
"280,5","280,5","5","0,0","1"
"280,5","283,5","3","9,0","1"
"284,5","286,0","1","1,5","1"
"280,5","284,5","3","12,0","-0"
"278,5","280,5","5","10,0","-1"
"290,0","278,5","7","-80,5","-0"
"283,0","283,0","5","0,0","2"
"290,0","283,0","1","-7,0","0"
"290,0","283,5","1","-6,5","1"
"285,0","285,5","1","0,5","1"
"287,0","290,0","1","3,0","2"
"287,0","287,0","1","0,0","-0"
"286,0","287,0","1","1,0","0"
"286,0","287,5","1","1,5","1"
"288,0","289,5","1","1,5","1"
"286,0","288,0","1","2,0","-0"
"286,0","286,0","1","0,0","-0"
"286,0","286,5","1","0,5","1"
"285,0","286,0","1","1,0","-0"
"290,0","285,0","3","-15,0","-0"
"290,0","287,5","1","-2,5","1"
"289,0","289,0","1","0,0","1"
"289,0","289,0","1","0,0","0"
"289,5","289,5","1","0,0","1"
"289,0","289,5","1","0,5","0"
"291,5","292,5","1","1,0","1"
"291,5","293,5","1","2,0","1"
"289,0","291,5","1","2,5","-0"
"294,0","295,0","1","1,0","1"
"294,0","297,5","1","3,5","1"
"298,0","298,0","1","0,0","1"
"298,5","299,0","1","0,5","1"
"299,5","303,5","1","4,0","2"
"298,5","299,5","1","1,0","-1"
"298,0","298,5","1","0,5","-0"
"298,0","298,0","1","0,0","-0"
"294,0","298,0","1","4,0","0"
"293,0","294,0","3","3,0","-1"
"298,0","298,5","1","0,5","2"
"293,0","298,0","3","15,0","-0"
"292,0","293,0","5","5,0","-1"
"289,0","292,0","7","21,0","-0"
"289,0","289,0","9","0,0","-0"
"290,0","291,5","7","10,5","1"
"289,0","290,0","9","9,0","-0"
"288,0","289,0","11","11,0","-0"
"290,0","288,0","11","-22,0","-0"
"","","15.5","",""
