"Compra","Venda","Mult","Dif","Tend"
"231,5","233,5","1","2,0","0"
"231,5","233,5","1","2,0","0"
"231,5","233,5","1","2,0","0"
"231,5","233,5","1","2,0","0"
"233,5","235,0","4","6,0","2"
"235,0","197,0","6","-228,0","1.5"
"233,5","197,0","5","-182,5","-1.5"
"229,5","197,0","1","-32,5","-4"
"226,0","228,5","1","2,5","-3.5"
"224,0","228,5","1","4,5","-2"
"221,0","222,5","1","1,5","-3"
"217,5","220,5","1","3,0","-3.5"
"220,5","222,5","1","2,0","3"
"220,5","222,5","1","2,0","0"
"222,5","224,0","4","6,0","2"
"224,0","228,5","6","27,0","1.5"
"222,0","224,0","5","10,0","-2"
"224,0","228,5","6","27,0","2"
"223,0","228,5","4","22,0","-1"
"228,5","197,0","1","-31,5","10"
"215,0","197,0","1","-18,0","-13.5"
"209,0","210,0","1","1,0","-6"
"204,5","206,5","1","2,0","-4.5"
"206,5","210,0","1","3,5","2"
"204,5","210,0","1","5,5","-2"
"210,0","212,0","1","2,0","5.5"
"206,5","209,5","1","3,0","-3.5"
"209,5","212,0","1","2,5","3"
"212,0","197,0","1","-15,0","2.5"
"211,5","197,0","1","-14,5","-0.5"
"210,5","197,0","1","-13,5","-1"
"209,5","197,0","1","-12,5","-1"
"206,0","197,0","1","-9,0","-3.5"
"202,0","197,0","1","-5,0","-4"
"198,5","197,0","1","-1,5","-3.5"
"198,5","197,0","1","-1,5","0"
"","","-424","",""
