"Compra","Venda","Mult","Dif","Tend"
"244,5","247,0","1","2,5","0"
"243,5","244,0","1","0,5","-1"
"244,0","247,0","1","3,0","0.5"
"242,5","247,0","1","4,5","-1.5"
"247,0","252,5","1","5,5","4.5"
"252,5","253,0","4","2,0","5.5"
"251,0","253,0","1","2,0","-1.5"
"253,0","256,5","4","14,0","2"
"251,5","256,5","1","5,0","-1.5"
"256,5","232,0","4","-98,0","5"
"256,0","232,0","1","-24,0","-0.5"
"255,0","232,0","1","-23,0","-1"
"252,0","254,0","1","2,0","-3"
"254,0","232,0","1","-22,0","2"
"253,5","232,0","1","-21,5","-0.5"
"251,0","232,0","1","-19,0","-2.5"
"248,5","249,0","1","0,5","-2.5"
"249,0","232,0","1","-17,0","0.5"
"247,5","248,0","1","0,5","-1.5"
"248,0","232,0","1","-16,0","0.5"
"243,0","245,0","1","2,0","-5"
"245,0","246,5","1","1,5","2"
"243,5","244,0","1","0,5","-1.5"
"242,5","244,0","1","1,5","-1"
"244,0","246,5","1","2,5","1.5"
"242,0","243,0","1","1,0","-2"
"239,0","240,0","1","1,0","-3"
"238,5","240,0","1","1,5","-0.5"
"240,0","242,0","1","2,0","1.5"
"242,0","243,0","1","1,0","2"
"240,0","243,0","1","3,0","-2"
"240,0","243,0","1","3,0","0"
"237,0","238,5","1","1,5","-3"
"235,5","236,0","1","0,5","-1.5"
"236,0","237,0","1","1,0","0.5"
"237,0","238,5","1","1,5","1"
"238,5","243,0","4","18,0","1.5"
"243,0","246,5","6","21,0","4.5"
"243,0","246,5","1","3,5","0"
"242,5","246,5","1","4,0","-0.5"
"241,5","246,5","1","5,0","-1"
"246,5","232,0","1","-14,5","5"
"245,0","232,0","1","-13,0","-1.5"
"244,0","244,5","1","0,5","-1"
"244,5","232,0","1","-12,5","0.5"
"244,0","232,0","1","-12,0","-0.5"
"244,0","232,0","1","-12,0","0"
"243,5","232,0","1","-11,5","-0.5"
"243,5","232,0","1","-11,5","0"
"238,5","239,0","1","0,5","-5"
"237,5","239,0","1","1,5","-1"
"239,0","240,5","1","1,5","1.5"
"234,5","236,0","1","1,5","-4.5"
"233,0","234,0","1","1,0","-1.5"
"234,0","234,5","1","0,5","1"
"234,5","236,0","1","1,5","0.5"
"234,5","236,0","1","1,5","0"
"232,5","236,0","1","3,5","-2"
"236,0","239,0","1","3,0","3.5"
"234,5","239,0","1","4,5","-1.5"
"234,0","239,0","1","5,0","-0.5"
"239,0","240,5","1","1,5","5"
"237,0","240,5","1","3,5","-2"
"240,5","232,0","1","-8,5","3.5"
"237,5","232,0","1","-5,5","-3"
"237,5","232,0","1","-5,5","0"
"237,0","232,0","1","-5,0","-0.5"
"236,5","232,0","1","-4,5","-0.5"
"234,5","235,5","1","1,0","-2"
"235,5","236,5","1","1,0","1"
"232,5","234,5","1","2,0","-3"
"234,5","236,5","1","2,0","2"
"230,5","232,5","1","2,0","-4"
"232,5","233,5","1","1,0","2"
"231,5","232,0","1","0,5","-1"
"232,0","233,5","1","1,5","0.5"
"233,5","236,5","1","3,0","1.5"
"236,5","232,0","1","-4,5","3"
"231,5","233,5","1","2,0","-5"
"233,5","232,0","1","-1,5","2"
"233,0","232,0","1","-1,0","-0.5"
"229,5","230,5","1","1,0","-3.5"
"230,5","231,5","1","1,0","1"
"231,5","233,0","1","1,5","1"
"227,5","229,5","1","2,0","-4"
"226,5","229,5","1","3,0","-1"
"229,5","230,0","1","0,5","3"
"227,5","228,5","1","1,0","-2"
"228,5","230,0","1","1,5","1"
"230,0","230,5","1","0,5","1.5"
"230,0","230,5","1","0,5","0"
"229,5","230,5","1","1,0","-0.5"
"230,5","233,0","1","2,5","1"
"230,5","233,0","1","2,5","0"
"229,5","233,0","1","3,5","-1"
"229,5","233,0","1","3,5","0"
"229,5","233,0","1","3,5","0"
"233,0","232,0","4","-4,0","3.5"
"232,0","232,0","1","0,0","-1"
"231,5","232,0","1","0,5","-0.5"
"230,0","232,0","1","2,0","-1.5"
"228,5","229,0","1","0,5","-1.5"
"228,0","228,5","1","0,5","-0.5"
"228,5","229,0","1","0,5","0.5"
"229,0","230,0","1","1,0","0.5"
"230,0","232,0","1","2,0","1"
"230,0","232,0","1","2,0","0"
"232,0","232,0","4","0,0","2"
"","","-164","",""
