"Compra","Venda","Mult","Dif","Tend"
"223,5","227,0","1","3,5","0"
"263,5","223,5","3","-120,0","-0"
"263,5","224,0","1","-39,5","1"
"263,5","225,0","1","-38,5","1"
"230,5","230,5","1","0,0","2"
"230,5","232,0","1","1,5","1"
"263,5","230,5","1","-33,0","-0"
"263,5","231,0","1","-32,5","1"
"263,5","238,0","1","-25,5","2"
"238,5","238,5","1","0,0","1"
"263,5","238,5","1","-25,0","0"
"263,5","240,0","1","-23,5","1"
"263,5","244,0","1","-19,5","1"
"244,5","248,5","1","4,0","2"
"263,5","244,5","1","-19,0","-1"
"245,5","245,5","1","0,0","1"
"250,0","251,0","1","1,0","2"
"245,5","250,0","1","4,5","-0"
"263,5","245,5","1","-18,0","-1"
"252,5","252,5","1","0,0","2"
"252,5","253,0","1","0,5","1"
"252,5","252,5","1","0,0","-0"
"250,5","252,5","1","2,0","0"
"249,0","250,5","3","4,5","-0"
"252,5","254,0","1","1,5","1"
"254,5","255,5","1","1,0","1"
"254,5","257,0","1","2,5","1"
"257,5","259,5","1","2,0","1"
"254,5","257,5","1","3,0","-0"
"252,5","254,5","1","2,0","-0"
"261,0","261,5","1","0,5","2"
"260,0","261,0","1","1,0","-0"
"259,0","260,0","1","1,0","-0"
"256,5","259,0","3","7,5","-0"
"260,5","261,0","1","0,5","1"
"256,5","260,5","3","12,0","-0"
"255,0","256,5","5","7,5","-1"
"255,0","258,5","3","10,5","1"
"255,0","259,0","1","4,0","1"
"252,5","255,0","3","7,5","-1"
"258,0","258,5","1","0,5","1"
"255,5","258,0","3","7,5","-0"
"259,0","262,5","1","3,5","2"
"255,5","259,0","3","10,5","-0"
"252,5","255,5","5","15,0","-0"
"252,5","256,0","3","10,5","1"
"252,5","252,5","5","0,0","-0"
"252,5","253,5","3","3,0","1"
"252,5","252,5","5","0,0","-0"
"252,5","252,5","1","0,0","0"
"252,5","254,0","1","1,5","1"
"252,5","252,5","1","0,0","-0"
"252,0","252,5","1","0,5","0"
"249,0","252,0","3","9,0","-0"
"263,5","249,0","5","-72,5","-0"
"250,0","250,5","3","1,5","1"
"255,0","255,0","1","0,0","2"
"254,0","255,0","1","1,0","0"
"255,5","255,5","1","0,0","1"
"256,5","256,5","1","0,0","1"
"256,5","257,0","1","0,5","1"
"255,5","256,5","1","1,0","-0"
"257,5","258,0","1","0,5","1"
"255,5","257,5","1","2,0","-0"
"254,0","255,5","1","1,5","-0"
"252,0","254,0","1","2,0","-0"
"250,0","252,0","3","6,0","-0"
"263,5","250,0","5","-67,5","-0"
"254,0","255,5","3","4,5","2"
"254,0","256,5","1","2,5","1"
"263,5","254,0","3","-28,5","-0"
"263,5","258,5","1","-5,0","2"
"262,0","262,0","1","0,0","1"
"260,0","262,0","1","2,0","0"
"263,5","260,0","3","-10,5","-0"
"","","-406","",""
