"Compra","Venda","Mult","Dif","Tend"
"292,0","295,0","1","3,0","0"
"292,0","295,0","1","3,0","0"
"290,0","295,0","1","5,0","-0"
"295,0","301,0","1","6,0","2"
"301,0","304,0","3","9,0","2"
"304,0","306,0","5","10,0","1"
"306,0","271,5","7","-241,5","1"
"306,0","271,5","1","-34,5","0"
"304,5","271,5","1","-33,0","-0"
"302,0","304,0","1","2,0","-0"
"304,0","271,5","1","-32,5","1"
"298,0","271,5","1","-26,5","-1"
"293,0","271,5","1","-21,5","-1"
"293,0","271,5","1","-21,5","0"
"290,0","271,5","1","-18,5","-0"
"286,0","271,5","1","-14,5","-1"
"284,0","271,5","1","-12,5","-0"
"281,5","271,5","1","-10,0","-0"
"281,0","281,5","1","0,5","-0"
"280,0","281,5","1","1,5","-0"
"281,5","271,5","1","-10,0","1"
"278,5","280,5","1","2,0","-0"
"280,5","271,5","1","-9,0","1"
"280,0","271,5","1","-8,5","-0"
"","","-452","",""
