"Compra","Venda","Mult","Dif","Tend"
"223,5","225,0","1","1,5","0"
"225,0","226,0","4","4,0","1.5"
"226,0","227,5","6","9,0","1"
"226,0","227,5","1","1,5","0"
"227,5","229,0","4","6,0","1.5"
"227,5","229,0","1","1,5","0"
"229,0","229,5","4","2,0","1.5"
"225,5","226,5","1","1,0","-3.5"
"226,5","227,5","4","4,0","1"
"225,0","227,5","1","2,5","-1.5"
"227,5","229,5","4","8,0","2.5"
"229,5","235,0","6","33,0","2"
"235,0","236,5","8","12,0","5.5"
"231,5","232,0","9","4,5","-3.5"
"232,0","232,5","8","4,0","0.5"
"232,5","236,5","10","40,0","0.5"
"231,5","236,5","8","40,0","-1"
"231,0","236,5","6","33,0","-0.5"
"236,5","243,0","8","52,0","5.5"
"243,0","245,0","10","20,0","6.5"
"238,5","239,5","12","12,0","-4.5"
"237,5","239,5","6","12,0","-1"
"239,5","245,0","8","44,0","2"
"238,0","245,0","7","49,0","-1.5"
"237,5","245,0","4","30,0","-0.5"
"237,5","245,0","1","7,5","0"
"237,5","245,0","1","7,5","0"
"245,0","239,0","4","-24,0","7.5"
"244,0","239,0","1","-5,0","-1"
"241,0","242,5","1","1,5","-3"
"242,5","244,0","1","1,5","1.5"
"244,0","239,0","4","-20,0","1.5"
"243,0","244,0","1","1,0","-1"
"244,0","239,0","4","-20,0","1"
"242,5","239,0","1","-3,5","-1.5"
"242,0","239,0","1","-3,0","-0.5"
"240,0","241,0","1","1,0","-2"
"241,0","239,0","1","-2,0","1"
"240,5","239,0","1","-1,5","-0.5"
"238,0","239,0","1","1,0","-2.5"
"237,5","239,0","1","1,5","-0.5"
"234,0","234,5","1","0,5","-3.5"
"234,5","236,5","1","2,0","0.5"
"233,5","234,5","1","1,0","-1"
"234,5","236,5","1","2,0","1"
"236,5","239,0","1","2,5","2"
"235,5","236,5","1","1,0","-1"
"236,5","239,0","1","2,5","1"
"236,5","239,0","1","2,5","0"
"235,5","236,5","1","1,0","-1"
"236,5","239,0","1","2,5","1"
"233,5","235,0","1","1,5","-3"
"232,5","233,5","1","1,0","-1"
"232,0","233,5","1","1,5","-0.5"
"231,5","233,5","1","2,0","-0.5"
"233,5","235,0","1","1,5","2"
"233,0","233,5","1","0,5","-0.5"
"233,0","233,5","1","0,5","0"
"233,5","235,0","4","6,0","0.5"
"231,5","235,0","1","3,5","-2"
"228,5","231,0","1","2,5","-3"
"231,0","235,0","1","4,0","2.5"
"229,5","235,0","1","5,5","-1.5"
"227,5","235,0","1","7,5","-2"
"235,0","239,0","1","4,0","7.5"
"235,0","239,0","1","4,0","0"
"239,0","239,5","4","2,0","4"
"238,0","238,5","1","0,5","-1"
"238,0","238,5","1","0,5","0"
"238,5","239,5","4","4,0","0.5"
"237,0","237,5","1","0,5","-1.5"
"236,0","237,5","1","1,5","-1"
"235,5","237,5","1","2,0","-0.5"
"237,5","239,5","1","2,0","2"
"237,0","239,5","1","2,5","-0.5"
"235,5","237,0","1","1,5","-1.5"
"235,5","237,0","1","1,5","0"
"235,5","237,0","1","1,5","0"
"235,0","235,5","1","0,5","-0.5"
"235,5","237,0","1","1,5","0.5"
"233,5","235,0","1","1,5","-2"
"233,0","235,0","1","2,0","-0.5"
"235,0","235,5","1","0,5","2"
"235,0","235,5","1","0,5","0"
"235,5","237,0","4","6,0","0.5"
"232,5","233,0","1","0,5","-3"
"233,0","237,0","4","16,0","0.5"
"232,5","233,0","1","0,5","-0.5"
"232,5","233,0","1","0,5","0"
"233,0","237,0","4","16,0","0.5"
"232,5","233,0","1","0,5","-0.5"
"232,5","233,0","1","0,5","0"
"233,0","237,0","4","16,0","0.5"
"237,0","239,5","6","15,0","4"
"236,5","239,5","4","12,0","-0.5"
"236,5","239,5","1","3,0","0"
"234,0","235,0","1","1,0","-2.5"
"235,0","235,5","1","0,5","1"
"235,0","235,5","1","0,5","0"
"235,5","236,0","4","2,0","0.5"
"235,5","236,0","1","0,5","0"
"235,0","236,0","1","1,0","-0.5"
"236,0","239,5","1","3,5","1"
"235,0","236,0","1","1,0","-1"
"234,0","236,0","1","2,0","-1"
"236,0","239,5","1","3,5","2"
"239,5","239,0","1","-0,5","3.5"
"239,0","239,0","1","0,0","-0.5"
"","","561","",""
