"Compra","Venda","Mult","Dif","Tend"
"239,0","223,5","1","-15,5","0"
"225,0","225,0","1","0,0","1"
"226,0","226,0","1","0,0","1"
"225,5","226,0","1","0,5","0"
"227,5","227,5","1","0,0","1"
"225,5","227,5","1","2,0","0"
"225,5","229,0","1","3,5","1"
"225,0","225,5","1","0,5","-0"
"225,0","226,5","1","1,5","1"
"239,0","225,0","1","-14,0","-0"
"227,5","227,5","1","0,0","1"
"228,5","229,5","1","1,0","1"
"231,5","235,0","1","3,5","2"
"231,5","231,5","1","0,0","-0"
"231,5","232,0","1","0,5","1"
"231,5","232,5","1","1,0","1"
"231,0","231,5","1","0,5","-0"
"228,5","231,0","1","2,5","-0"
"234,0","236,5","1","2,5","2"
"238,5","243,0","1","4,5","2"
"237,5","238,5","1","1,0","-1"
"237,5","237,5","1","0,0","-0"
"238,0","239,5","1","1,5","1"
"237,5","238,0","1","0,5","-0"
"237,5","237,5","1","0,0","-0"
"237,5","237,5","1","0,0","0"
"237,5","237,5","1","0,0","0"
"244,0","245,0","1","1,0","2"
"241,0","244,0","1","3,0","-0"
"240,0","241,0","3","3,0","-0"
"242,5","242,5","1","0,0","1"
"243,0","244,0","1","1,0","1"
"242,5","243,0","1","0,5","-0"
"242,5","244,0","1","1,5","1"
"242,0","242,5","1","0,5","-0"
"240,0","242,0","3","6,0","-0"
"238,0","240,0","5","10,0","-0"
"240,5","241,0","3","1,5","1"
"238,0","240,5","5","12,5","-0"
"237,5","238,0","7","3,5","-0"
"234,0","237,5","9","31,5","-0"
"233,5","234,0","11","5,5","-0"
"233,5","234,5","9","9,0","1"
"233,5","233,5","11","0,0","-0"
"233,5","234,5","9","9,0","1"
"235,5","236,5","7","7,0","1"
"235,5","235,5","9","0,0","-0"
"233,5","235,5","3","6,0","-0"
"233,5","236,5","1","3,0","1"
"232,5","233,5","3","3,0","-0"
"232,0","232,5","5","2,5","-0"
"231,5","232,0","7","3,5","-0"
"231,5","231,5","9","0,0","-0"
"233,0","233,5","7","3,5","1"
"233,0","233,0","9","0,0","-0"
"231,5","233,0","1","1,5","0"
"231,5","233,5","1","2,0","1"
"228,5","231,5","1","3,0","-0"
"227,5","228,5","3","3,0","-0"
"229,5","231,0","1","1,5","1"
"227,5","229,5","3","6,0","-0"
"239,0","227,5","5","-57,5","-0"
"235,0","235,0","3","0,0","2"
"235,0","235,0","1","0,0","0"
"238,0","239,0","1","1,0","1"
"238,0","238,0","1","0,0","-0"
"237,0","238,0","1","1,0","0"
"237,0","238,5","1","1,5","1"
"236,0","237,0","1","1,0","-0"
"235,5","236,0","3","1,5","-0"
"235,5","235,5","5","0,0","-0"
"237,0","237,5","3","1,5","1"
"235,5","237,0","5","7,5","-0"
"235,5","235,5","7","0,0","-0"
"235,5","235,5","1","0,0","0"
"235,0","235,5","1","0,5","0"
"233,5","235,0","3","4,5","-0"
"233,5","235,5","1","2,0","1"
"233,0","233,5","3","1,5","-0"
"232,5","233,0","5","2,5","-0"
"235,0","235,0","3","0,0","1"
"232,5","235,0","1","2,5","0"
"232,5","235,5","1","3,0","1"
"232,5","232,5","1","0,0","-0"
"232,5","233,0","1","0,5","1"
"232,5","232,5","1","0,0","-0"
"232,5","232,5","1","0,0","0"
"232,5","233,0","1","0,5","1"
"232,5","232,5","1","0,0","-0"
"239,0","232,5","1","-6,5","0"
"239,0","233,0","1","-6,0","1"
"236,5","237,0","1","0,5","1"
"236,5","236,5","1","0,0","-0"
"234,0","236,5","1","2,5","0"
"234,0","234,0","3","0,0","-0"
"235,0","235,0","1","0,0","1"
"235,0","235,0","1","0,0","0"
"235,5","235,5","1","0,0","1"
"235,0","235,5","1","0,5","0"
"235,0","235,0","3","0,0","-0"
"235,0","236,0","1","1,0","1"
"234,0","235,0","3","3,0","-0"
"239,0","234,0","5","-25,0","-0"
"239,0","236,0","3","-9,0","1"
"239,0","239,5","1","0,5","1"
"239,0","239,0","3","0,0","-0"
"","","78.5","",""
