"Compra","Venda","Mult","Dif","Tend"
"292,0","295,0","1","3,0","0"
"292,0","295,0","1","3,0","0"
"290,0","295,0","1","5,0","-2"
"295,0","301,0","1","6,0","5"
"301,0","304,0","4","12,0","6"
"304,0","306,0","6","12,0","3"
"306,0","271,5","8","-276,0","2"
"306,0","271,5","1","-34,5","0"
"304,5","271,5","1","-33,0","-1.5"
"302,0","304,0","1","2,0","-2.5"
"304,0","271,5","1","-32,5","2"
"298,0","271,5","1","-26,5","-6"
"293,0","271,5","1","-21,5","-5"
"293,0","271,5","1","-21,5","0"
"290,0","271,5","1","-18,5","-3"
"286,0","271,5","1","-14,5","-4"
"284,0","271,5","1","-12,5","-2"
"281,5","271,5","1","-10,0","-2.5"
"281,0","281,5","1","0,5","-0.5"
"280,0","281,5","1","1,5","-1"
"281,5","271,5","1","-10,0","1.5"
"278,5","280,5","1","2,0","-3"
"280,5","271,5","1","-9,0","2"
"280,0","271,5","1","-8,5","-0.5"
"","","-481.5","",""
