"Compra","Venda","Mult","Dif","Tend"
"198,0","199,5","1","1,5","0"
"199,5","200,0","4","2,0","1.5"
"197,5","199,5","1","2,0","-2"
"197,5","199,5","1","2,0","0"
"195,5","199,5","1","4,0","-2"
"199,5","200,0","1","0,5","4"
"196,5","200,0","1","3,5","-3"
"200,0","202,5","1","2,5","3.5"
"202,5","204,0","4","6,0","2.5"
"200,5","204,0","1","3,5","-2"
"204,0","206,5","4","10,0","3.5"
"206,5","208,0","6","9,0","2.5"
"204,5","205,0","5","2,5","-2"
"204,0","205,0","1","1,0","-0.5"
"204,0","205,0","1","1,0","0"
"201,5","205,0","1","3,5","-2.5"
"201,0","205,0","1","4,0","-0.5"
"205,0","205,5","1","0,5","4"
"203,0","205,5","1","2,5","-2"
"201,5","205,5","1","4,0","-1.5"
"205,5","208,0","1","2,5","4"
"208,0","208,5","1","0,5","2.5"
"207,0","208,5","1","1,5","-1"
"206,5","208,5","1","2,0","-0.5"
"206,5","208,5","1","2,0","0"
"208,5","211,5","4","12,0","2"
"211,5","213,5","6","12,0","3"
"213,5","214,0","8","4,0","2"
"214,0","217,0","10","30,0","0.5"
"212,0","217,0","9","45,0","-2"
"217,0","218,0","10","10,0","5"
"217,0","218,0","1","1,0","0"
"218,0","221,5","4","14,0","1"
"214,0","215,0","1","1,0","-4"
"215,0","221,5","4","26,0","1"
"213,0","215,0","1","2,0","-2"
"215,0","221,5","4","26,0","2"
"221,5","222,0","6","3,0","6.5"
"221,0","222,0","4","4,0","-0.5"
"221,0","222,0","1","1,0","0"
"218,5","219,0","1","0,5","-2.5"
"219,0","220,0","1","1,0","0.5"
"216,5","220,0","1","3,5","-2.5"
"220,0","222,0","1","2,0","3.5"
"222,0","223,5","4","6,0","2"
"223,5","224,5","6","6,0","1.5"
"224,5","228,5","8","32,0","1"
"228,5","231,0","10","25,0","4"
"231,0","236,5","12","66,0","2.5"
"236,5","241,0","14","63,0","5.5"
"229,0","230,0","19","19,0","-7.5"
"230,0","232,0","14","28,0","1"
"232,0","235,5","16","56,0","2"
"235,5","236,0","18","9,0","3.5"
"236,0","241,0","20","100,0","0.5"
"233,5","234,5","20","20,0","-2.5"
"234,5","235,5","1","1,0","2"
"232,5","233,0","1","0,5","-2"
"233,0","234,0","1","1,0","0.5"
"229,5","234,0","1","4,5","-3.5"
"227,0","229,0","1","2,0","-2.5"
"229,0","229,5","1","0,5","2"
"229,5","234,0","1","4,5","0.5"
"228,0","228,5","1","0,5","-1.5"
"228,5","234,0","1","5,5","0.5"
"234,0","234,5","4","2,0","5.5"
"234,5","235,5","6","6,0","0.5"
"232,0","233,0","6","6,0","-2.5"
"231,0","233,0","1","2,0","-1"
"233,0","235,5","4","10,0","2"
"231,5","233,0","1","1,5","-1.5"
"230,0","230,5","1","0,5","-1.5"
"229,0","230,5","1","1,5","-1"
"229,0","230,5","1","1,5","0"
"230,5","233,0","4","10,0","1.5"
"233,0","235,5","6","15,0","2.5"
"235,5","241,0","4","22,0","2.5"
"241,0","243,0","6","12,0","5.5"
"237,5","240,0","7","17,5","-3.5"
"237,5","240,0","1","2,5","0"
"237,0","240,0","1","3,0","-0.5"
"240,0","243,0","1","3,0","3"
"240,0","243,0","1","3,0","0"
"243,0","244,0","4","4,0","3"
"242,5","243,0","1","0,5","-0.5"
"243,0","244,0","4","4,0","0.5"
"244,0","244,5","6","3,0","1"
"243,0","244,5","4","6,0","-1"
"241,5","242,0","1","0,5","-1.5"
"241,5","242,0","1","0,5","0"
"241,0","242,0","1","1,0","-0.5"
"239,5","240,0","1","0,5","-1.5"
"240,0","242,0","1","2,0","0.5"
"242,0","243,0","1","1,0","2"
"241,5","242,0","1","0,5","-0.5"
"241,5","242,0","1","0,5","0"
"242,0","243,0","4","4,0","0.5"
"243,0","244,5","6","9,0","1"
"244,5","244,5","8","0,0","1.5"
"244,5","244,5","1","0,0","0"
"244,5","244,5","1","0,0","0"
"","","878","",""
