"Compra","Venda","Mult","Dif","Tend"
"282,5","288,5","1","6,0","0"
"288,5","290,5","3","6,0","2"
"290,5","291,5","5","5,0","1"
"287,5","291,5","3","12,0","-0"
"291,5","293,5","5","10,0","1"
"293,5","295,5","7","14,0","1"
"295,5","299,0","9","31,5","1"
"299,0","301,5","11","27,5","1"
"301,5","302,0","13","6,5","1"
"299,5","302,0","11","27,5","-0"
"302,0","302,5","13","6,5","1"
"301,5","302,5","11","11,0","-0"
"302,5","306,0","13","45,5","1"
"306,0","307,0","15","15,0","1"
"307,0","311,0","17","68,0","1"
"299,5","303,5","15","60,0","-1"
"303,5","307,0","7","24,5","2"
"307,0","311,0","9","36,0","1"
"307,0","311,0","1","4,0","0"
"305,5","311,0","1","5,5","-0"
"311,0","314,0","1","3,0","2"
"310,5","314,0","1","3,5","-0"
"314,0","317,0","1","3,0","1"
"310,0","312,5","1","2,5","-1"
"308,0","312,5","1","4,5","-0"
"312,5","314,0","1","1,5","2"
"314,0","317,0","1","3,0","1"
"311,5","313,0","1","1,5","-0"
"313,0","317,0","1","4,0","1"
"317,0","318,0","3","3,0","1"
"318,0","326,0","5","40,0","1"
"318,0","326,0","1","8,0","0"
"326,0","329,5","3","10,5","2"
"329,5","333,0","5","17,5","1"
"325,5","326,0","3","1,5","-1"
"326,0","327,0","5","5,0","1"
"327,0","333,0","7","42,0","1"
"323,5","324,5","5","5,0","-0"
"324,5","333,0","7","59,5","1"
"333,0","334,5","9","13,5","3"
"334,5","342,5","11","88,0","1"
"333,5","342,5","9","81,0","-0"
"329,0","330,5","7","10,5","-1"
"330,5","333,5","9","27,0","1"
"326,5","327,0","7","3,5","-1"
"327,0","333,5","9","58,5","1"
"333,5","342,5","11","99,0","2"
"342,5","348,5","13","78,0","3"
"342,0","348,5","11","71,5","-0"
"338,5","342,0","9","31,5","-0"
"342,0","348,5","11","71,5","1"
"348,5","334,0","11","-159,5","2"
"341,5","343,0","9","13,5","-1"
"337,5","341,5","7","28,0","-1"
"328,5","332,5","5","20,0","-2"
"332,5","334,0","7","10,5","1"
"334,0","336,0","3","6,0","1"
"336,0","341,5","3","16,5","1"
"341,5","343,0","5","7,5","2"
"343,0","344,0","7","7,0","1"
"344,0","346,0","9","18,0","1"
"346,0","334,0","11","-132,0","1"
"342,5","344,5","9","18,0","-0"
"344,5","334,0","3","-31,5","1"
"339,0","340,0","1","1,0","-1"
"337,0","338,5","1","1,5","-0"
"333,0","333,5","1","0,5","-1"
"333,5","335,5","1","2,0","1"
"335,5","338,5","1","3,0","1"
"338,5","340,0","3","4,5","1"
"340,0","334,0","5","-30,0","1"
"","","1078.5","",""
