"Compra","Venda","Mult","Dif","Tend"
"223,5","226,0","1","2,5","0"
"225,0","227,5","3","7,5","1"
"226,0","229,0","5","15,0","2"
"226,0","229,0","1","3,0","0"
"227,5","229,5","3","6,0","1"
"227,5","229,5","1","2,0","0"
"229,0","235,0","3","18,0","1"
"225,5","227,5","1","2,0","0"
"226,5","229,5","3","9,0","1"
"225,0","227,5","1","2,5","0"
"227,5","229,5","3","6,0","1"
"229,5","235,0","5","27,5","2"
"235,0","243,0","7","56,0","3"
"231,5","236,5","5","25,0","2"
"232,0","236,5","7","31,5","3"
"232,5","236,5","9","36,0","4"
"231,5","236,5","7","35,0","3"
"236,5","243,0","7","45,5","3"
"243,0","245,0","9","18,0","4"
"238,5","245,0","7","45,5","3"
"237,5","239,5","5","10,0","2"
"239,5","245,0","7","38,5","3"
"238,0","245,0","5","35,0","2"
"237,5","245,0","3","22,5","1"
"245,0","234,0","3","-33,0","1"
"244,0","234,0","1","-10,0","0"
"242,5","232,5","1","-10,0","0"
"244,0","234,0","3","-30,0","1"
"243,0","232,5","1","-10,5","0"
"244,0","234,0","3","-30,0","1"
"242,5","232,5","1","-10,0","0"
"236,5","239,0","1","2,5","0"
"236,5","239,0","1","2,5","0"
"233,0","235,0","1","2,0","0"
"233,5","239,0","3","16,5","1"
"231,5","235,0","1","3,5","0"
"231,0","235,0","1","4,0","0"
"235,0","239,0","1","4,0","0"
"239,0","235,5","3","-10,5","1"
"238,0","235,5","1","-2,5","0"
"238,0","235,5","1","-2,5","0"
"238,5","235,5","3","-9,0","1"
"237,0","235,5","1","-1,5","0"
"235,5","235,5","1","0,0","0"
"235,5","235,5","1","0,0","0"
"235,5","235,5","1","0,0","0"
"235,0","237,0","1","2,0","0"
"235,5","235,5","3","0,0","1"
"232,5","237,0","1","4,5","0"
"233,0","237,0","3","12,0","1"
"232,5","237,0","1","4,5","0"
"232,5","237,0","1","4,5","0"
"233,0","237,0","3","12,0","1"
"232,5","237,0","1","4,5","0"
"232,5","237,0","1","4,5","0"
"233,0","237,0","3","12,0","1"
"237,0","235,5","5","-7,5","2"
"236,5","235,5","3","-3,0","1"
"236,5","235,5","1","-1,0","0"
"235,0","235,5","1","0,5","0"
"235,0","235,5","1","0,5","0"
"235,5","235,5","3","0,0","1"
"","","425","",""
