"Compra","Venda","Mult","Dif","Tend"
"321,5","328,0","1","6,5","0"
"357,0","321,5","3","-106,5","-1"
"357,0","323,5","1","-33,5","1"
"357,0","325,5","1","-31,5","1"
"330,0","331,0","1","1,0","2"
"337,0","341,5","1","4,5","3"
"336,5","337,0","1","0,5","-1"
"336,5","339,5","1","3,0","1"
"333,0","336,5","1","3,5","-0"
"330,0","333,0","1","3,0","-0"
"330,0","336,5","1","6,5","1"
"330,0","337,0","1","7,0","1"
"340,5","344,0","1","3,5","2"
"346,0","348,0","1","2,0","1"
"356,5","360,0","1","3,5","3"
"353,5","356,5","1","3,0","-0"
"353,5","357,5","1","4,0","1"
"351,0","353,5","1","2,5","-1"
"351,0","351,0","1","0,0","-0"
"350,5","351,0","1","0,5","0"
"346,0","350,5","3","13,5","-0"
"352,0","353,5","1","1,5","1"
"352,0","358,5","1","6,5","2"
"346,0","352,0","1","6,0","-1"
"340,5","346,0","3","16,5","-1"
"338,5","340,5","5","10,0","-1"
"338,0","338,5","7","3,5","-0"
"330,0","338,0","9","72,0","-0"
"329,5","330,0","11","5,5","-2"
"330,5","336,5","9","54,0","2"
"329,5","330,5","11","11,0","-1"
"357,0","329,5","13","-357,5","-0"
"341,0","342,0","11","11,0","4"
"347,5","347,5","9","0,0","2"
"345,0","347,5","3","7,5","-1"
"341,0","345,0","5","20,0","-1"
"337,0","341,0","7","28,0","-1"
"342,5","342,5","5","0,0","1"
"342,0","342,5","9","4,5","-0"
"337,0","342,0","11","55,0","-0"
"357,0","337,0","13","-260,0","-1"
"","","-408.5","",""
