"Compra","Venda","Mult","Dif","Tend"
"252,0","256,0","1","4,0","0"
"256,0","260,0","3","12,0","1"
"260,0","263,0","5","15,0","1"
"263,0","264,0","7","7,0","1"
"264,0","266,0","9","18,0","1"
"259,0","263,0","7","28,0","-1"
"263,0","266,0","9","27,0","1"
"259,0","266,0","7","49,0","-1"
"266,0","268,0","9","18,0","2"
"268,0","268,5","11","5,5","1"
"268,5","269,5","13","13,0","1"
"268,5","269,5","1","1,0","0"
"269,5","270,5","3","3,0","1"
"270,5","271,0","5","2,5","1"
"271,0","274,5","7","24,5","1"
"274,5","276,0","9","13,5","1"
"276,0","278,0","11","22,0","1"
"274,5","278,0","9","31,5","-0"
"271,5","274,5","7","21,0","-0"
"274,5","278,0","9","31,5","1"
"278,0","279,0","11","11,0","1"
"279,0","282,5","13","45,5","1"
"282,5","283,5","15","15,0","1"
"282,5","283,5","1","1,0","0"
"275,0","278,0","1","3,0","-1"
"278,0","280,5","1","2,5","1"
"280,5","283,5","3","9,0","1"
"283,5","288,0","5","22,5","1"
"283,5","288,0","1","4,5","0"
"288,0","286,0","3","-6,0","2"
"286,5","286,0","1","-0,5","-0"
"284,0","286,0","1","2,0","-0"
"281,0","282,0","1","1,0","-0"
"279,5","282,0","1","2,5","-0"
"279,0","282,0","1","3,0","-0"
"282,0","282,5","1","0,5","1"
"280,5","281,0","1","0,5","-0"
"280,0","281,0","1","1,0","-0"
"281,0","282,0","1","1,0","1"
"280,0","280,5","1","0,5","-0"
"278,0","278,5","1","0,5","-0"
"274,5","275,5","1","1,0","-0"
"273,5","275,5","1","2,0","-0"
"275,5","276,5","1","1,0","1"
"274,5","276,5","1","2,0","-0"
"276,5","277,5","1","1,0","1"
"275,5","276,0","1","0,5","-0"
"274,0","274,5","1","0,5","-0"
"270,5","273,5","1","3,0","-0"
"269,5","273,5","1","4,0","-0"
"268,0","273,5","1","5,5","-0"
"273,5","274,5","1","1,0","2"
"272,5","273,0","1","0,5","-0"
"273,0","273,5","1","0,5","1"
"271,5","273,5","1","2,0","-0"
"273,5","274,5","1","1,0","1"
"273,0","273,5","1","0,5","-0"
"272,0","273,5","1","1,5","-0"
"268,5","273,5","1","5,0","-0"
"266,5","267,0","1","0,5","-0"
"267,0","268,5","1","1,5","1"
"268,5","273,5","1","5,0","1"
"268,0","268,5","1","0,5","-0"
"265,5","267,0","1","1,5","-0"
"267,0","267,5","1","0,5","1"
"267,5","268,0","1","0,5","1"
"266,0","267,5","1","1,5","-0"
"264,5","265,0","1","0,5","-0"
"265,0","267,5","1","2,5","1"
"264,5","267,5","1","3,0","-0"
"267,5","268,0","1","0,5","1"
"266,0","267,5","1","1,5","-0"
"267,5","268,0","1","0,5","1"
"267,5","268,0","1","0,5","0"
"267,5","268,0","1","0,5","0"
"267,0","268,0","1","1,0","-0"
"268,0","268,5","1","0,5","1"
"265,5","266,0","1","0,5","-0"
"264,0","265,5","1","1,5","-0"
"265,5","266,0","1","0,5","1"
"266,0","268,5","1","2,5","1"
"268,5","273,5","3","15,0","1"
"267,5","268,0","1","0,5","-0"
"268,0","273,5","3","16,5","1"
"273,5","274,5","5","5,0","2"
"272,0","273,0","3","3,0","-0"
"271,0","273,0","1","2,0","-0"
"271,0","273,0","1","2,0","0"
"273,0","274,5","3","4,5","1"
"274,5","276,0","5","7,5","1"
"274,5","276,0","1","1,5","0"
"276,0","277,5","3","4,5","1"
"274,0","275,5","1","1,5","-0"
"274,0","275,5","1","1,5","0"
"275,5","276,0","3","1,5","1"
"276,0","277,5","5","7,5","1"
"277,5","278,5","7","7,0","1"
"277,5","278,5","1","1,0","0"
"278,5","280,5","3","6,0","1"
"280,5","281,0","5","2,5","1"
"279,5","281,0","3","4,5","-0"
"281,0","282,0","5","5,0","1"
"282,0","282,5","7","3,5","1"
"282,0","282,5","1","0,5","0"
"282,5","286,0","3","10,5","1"
"282,0","286,0","1","4,0","-0"
"282,0","286,0","1","4,0","0"
"286,0","286,0","3","0,0","1"
"","","649.5","",""
