"Compra","Venda","Mult","Dif","Tend"
"320,5","321,0","1","0,5","0"
"315,0","315,5","1","0,5","-1"
"309,5","313,0","1","3,5","-1"
"309,5","313,0","1","3,5","0"
"309,0","313,0","1","4,0","-0"
"307,0","308,5","1","1,5","-0"
"306,0","308,5","1","2,5","-0"
"308,5","313,0","1","4,5","1"
"308,5","313,0","1","4,5","0"
"306,5","308,0","1","1,5","-0"
"304,5","308,0","1","3,5","-0"
"308,0","313,0","1","5,0","1"
"313,0","315,5","1","2,5","2"
"315,5","317,5","3","6,0","1"
"313,5","314,5","1","1,0","-0"
"314,5","317,5","3","9,0","1"
"313,5","317,5","1","4,0","-0"
"317,5","321,0","3","10,5","1"
"321,0","295,0","5","-130,0","1"
"315,0","319,0","3","12,0","-1"
"314,5","319,0","1","4,5","-0"
"319,0","295,0","3","-72,0","2"
"313,5","317,0","1","3,5","-1"
"317,0","295,0","3","-66,0","1"
"312,5","295,0","1","-17,5","-1"
"306,0","307,0","1","1,0","-1"
"307,0","308,0","1","1,0","1"
"308,0","295,0","3","-39,0","1"
"305,5","307,0","1","1,5","-0"
"304,5","305,0","1","0,5","-0"
"304,5","305,0","1","0,5","0"
"305,0","305,5","3","1,5","1"
"305,5","307,0","5","7,5","1"
"307,0","295,0","7","-84,0","1"
"306,5","307,0","5","2,5","-0"
"307,0","295,0","7","-84,0","1"
"305,0","295,0","5","-50,0","-0"
"","","-438.5","",""
