"Compra","Venda","Mult","Dif","Tend"
"223,5","225,0","1","1,5","0"
"225,0","226,0","3","3,0","1"
"226,0","227,5","5","7,5","1"
"226,0","227,5","1","1,5","0"
"227,5","229,0","3","4,5","1"
"227,5","229,0","1","1,5","0"
"229,0","229,5","3","1,5","1"
"225,5","226,5","1","1,0","-0"
"226,5","227,5","3","3,0","1"
"225,0","227,5","1","2,5","-0"
"227,5","229,5","3","6,0","1"
"229,5","235,0","5","27,5","1"
"235,0","236,5","7","10,5","2"
"231,5","232,0","5","2,5","-0"
"232,0","232,5","7","3,5","1"
"232,5","236,5","9","36,0","1"
"231,5","236,5","7","35,0","-0"
"231,0","236,5","5","27,5","-0"
"236,5","243,0","7","45,5","2"
"243,0","245,0","9","18,0","2"
"238,5","239,5","7","7,0","-1"
"237,5","239,5","5","10,0","-0"
"239,5","245,0","7","38,5","1"
"238,0","245,0","5","35,0","-0"
"237,5","245,0","3","22,5","-0"
"237,5","245,0","1","7,5","0"
"237,5","245,0","1","7,5","0"
"245,0","239,0","3","-18,0","2"
"244,0","239,0","1","-5,0","-0"
"241,0","242,5","1","1,5","-0"
"242,5","244,0","1","1,5","1"
"244,0","239,0","3","-15,0","1"
"243,0","244,0","1","1,0","-0"
"244,0","239,0","3","-15,0","1"
"242,5","239,0","1","-3,5","-0"
"242,0","239,0","1","-3,0","-0"
"240,0","241,0","1","1,0","-0"
"241,0","239,0","1","-2,0","1"
"240,5","239,0","1","-1,5","-0"
"238,0","239,0","1","1,0","-0"
"237,5","239,0","1","1,5","-0"
"234,0","234,5","1","0,5","-0"
"234,5","236,5","1","2,0","1"
"233,5","234,5","1","1,0","-0"
"234,5","236,5","1","2,0","1"
"236,5","239,0","1","2,5","1"
"235,5","236,5","1","1,0","-0"
"236,5","239,0","1","2,5","1"
"236,5","239,0","1","2,5","0"
"235,5","236,5","1","1,0","-0"
"236,5","239,0","1","2,5","1"
"233,5","235,0","1","1,5","-0"
"232,5","233,5","1","1,0","-0"
"232,0","233,5","1","1,5","-0"
"231,5","233,5","1","2,0","-0"
"233,5","235,0","1","1,5","1"
"233,0","233,5","1","0,5","-0"
"233,0","233,5","1","0,5","0"
"233,5","235,0","3","4,5","1"
"231,5","235,0","1","3,5","-0"
"228,5","231,0","1","2,5","-0"
"231,0","235,0","1","4,0","1"
"229,5","235,0","1","5,5","-0"
"227,5","235,0","1","7,5","-0"
"235,0","239,0","1","4,0","2"
"235,0","239,0","1","4,0","0"
"239,0","239,5","3","1,5","1"
"238,0","238,5","1","0,5","-0"
"238,0","238,5","1","0,5","0"
"238,5","239,5","3","3,0","1"
"237,0","237,5","1","0,5","-0"
"236,0","237,5","1","1,5","-0"
"235,5","237,5","1","2,0","-0"
"237,5","239,5","1","2,0","1"
"237,0","239,5","1","2,5","-0"
"235,5","237,0","1","1,5","-0"
"235,5","237,0","1","1,5","0"
"235,5","237,0","1","1,5","0"
"235,0","235,5","1","0,5","-0"
"235,5","237,0","1","1,5","1"
"233,5","235,0","1","1,5","-0"
"233,0","235,0","1","2,0","-0"
"235,0","235,5","1","0,5","1"
"235,0","235,5","1","0,5","0"
"235,5","237,0","3","4,5","1"
"232,5","233,0","1","0,5","-0"
"233,0","237,0","3","12,0","1"
"237,0","239,5","5","12,5","1"
"236,5","239,5","3","9,0","-0"
"239,5","239,0","1","-0,5","1"
"239,0","239,0","1","0,0","-0"
"","","436.5","",""
