"Compra","Venda","Mult","Dif","Tend"
"328,0","331,0","1","3,0","0"
"321,5","323,5","1","2,0","-1"
"323,5","325,5","1","2,0","1"
"325,5","331,0","3","16,5","1"
"331,0","341,5","5","52,5","2"
"341,5","344,0","7","17,5","3"
"337,0","339,5","5","12,5","-1"
"339,5","344,0","7","31,5","1"
"336,5","337,0","5","2,5","-0"
"333,0","336,5","3","10,5","-0"
"336,5","337,0","5","2,5","1"
"337,0","344,0","7","49,0","1"
"344,0","348,0","9","36,0","2"
"348,0","360,0","11","132,0","1"
"360,0","363,5","13","45,5","3"
"356,5","357,5","11","11,0","-0"
"357,5","358,5","13","13,0","1"
"353,5","358,5","11","55,0","-1"
"358,5","359,0","3","1,5","2"
"352,0","353,5","1","1,5","-1"
"346,0","347,5","1","1,5","-1"
"340,5","342,0","1","1,5","-1"
"338,5","342,0","1","3,5","-0"
"338,0","342,0","1","4,0","-0"
"330,0","336,5","1","6,5","-2"
"336,5","342,0","1","5,5","2"
"330,5","342,0","1","11,5","-1"
"329,5","342,0","1","12,5","-0"
"342,0","347,5","1","5,5","4"
"347,5","352,0","1","4,5","2"
"352,0","353,5","1","1,5","2"
"352,0","353,5","1","1,5","0"
"347,5","352,0","1","4,5","-1"
"352,0","353,5","1","1,5","2"
"350,0","353,5","1","3,5","-0"
"345,0","349,5","1","4,5","-1"
"341,0","342,5","1","1,5","-1"
"342,5","349,5","1","7,0","1"
"349,5","353,5","1","4,0","2"
"346,0","346,5","1","0,5","-0"
"344,0","345,0","1","1,0","-0"
"342,5","345,0","1","2,5","-0"
"342,0","345,0","1","3,0","-0"
"337,0","339,0","1","2,0","-1"
"339,0","341,0","1","2,0","1"
"341,0","345,0","1","4,0","1"
"340,5","341,0","1","0,5","-0"
"337,5","341,0","1","3,5","-0"
"337,5","341,0","1","3,5","0"
"341,0","345,0","3","12,0","1"
"345,0","346,0","5","5,0","1"
"342,0","344,0","3","6,0","-0"
"344,0","346,0","5","10,0","1"
"346,0","346,5","7","3,5","1"
"346,5","353,5","9","63,0","1"
"353,5","357,0","9","31,5","3"
"349,5","350,5","7","7,0","-1"
"350,5","352,5","9","18,0","1"
"352,5","357,0","11","49,5","1"
"357,0","358,5","13","19,5","2"
"356,0","357,0","11","11,0","-0"
"357,0","358,5","5","7,5","1"
"358,5","359,0","7","3,5","1"
"358,5","359,0","1","0,5","0"
"358,0","359,0","1","1,0","-0"
"359,0","360,0","1","1,0","1"
"358,5","360,0","1","1,5","-0"
"360,0","363,5","1","3,5","1"
"359,5","363,5","1","4,0","-0"
"363,5","364,0","1","0,5","1"
"364,0","364,5","3","1,5","1"
"364,5","362,0","5","-12,5","1"
"361,0","363,0","3","6,0","-0"
"363,0","363,5","5","2,5","1"
"363,5","362,0","7","-10,5","1"
"362,0","362,0","5","0,0","-0"
"361,0","362,0","3","3,0","-0"
"362,0","362,0","5","0,0","1"
"","","855","",""
