"Compra","Venda","Mult","Dif","Tend"
"232,5","234,5","1","2,0","0"
"231,0","232,5","1","1,5","-1.5"
"224,0","226,5","1","2,5","-7"
"219,0","222,0","1","3,0","-5"
"213,0","216,5","1","3,5","-6"
"216,5","217,5","1","1,0","3.5"
"217,5","218,0","1","0,5","1"
"217,5","218,0","1","0,5","0"
"218,0","222,0","4","16,0","0.5"
"222,0","226,5","6","27,0","4"
"226,5","227,5","8","8,0","4.5"
"226,5","227,5","1","1,0","0"
"225,5","226,5","1","1,0","-1"
"223,5","224,0","1","0,5","-2"
"220,0","221,5","1","1,5","-3.5"
"221,5","224,0","1","2,5","1.5"
"217,5","224,0","1","6,5","-4"
"217,5","224,0","1","6,5","0"
"224,0","224,5","4","2,0","6.5"
"219,5","223,0","1","3,5","-4.5"
"223,0","224,5","4","6,0","3.5"
"224,5","226,5","6","12,0","1.5"
"226,5","227,5","8","8,0","2"
"227,5","228,0","10","5,0","1"
"228,0","231,0","12","36,0","0.5"
"226,0","227,5","11","16,5","-2"
"227,5","231,0","12","42,0","1.5"
"223,0","224,0","14","14,0","-4.5"
"224,0","226,5","12","30,0","1"
"226,5","231,0","14","63,0","2.5"
"225,0","226,0","13","13,0","-1.5"
"226,0","231,0","14","70,0","1"
"231,0","232,5","14","21,0","6"
"232,5","234,5","16","32,0","1.5"
"234,5","235,5","18","18,0","2"
"234,0","235,5","16","24,0","-0.5"
"234,0","235,5","1","1,5","0"
"235,5","237,0","4","6,0","1.5"
"233,0","234,0","1","1,0","-2.5"
"232,5","233,0","1","0,5","-0.5"
"231,0","233,0","1","2,0","-1.5"
"233,0","234,0","1","1,0","2"
"232,5","234,0","1","1,5","-0.5"
"234,0","237,0","1","3,0","1.5"
"233,5","237,0","1","3,5","-0.5"
"229,5","230,5","1","1,0","-4"
"230,5","232,0","1","1,5","1"
"232,0","232,5","1","0,5","1.5"
"232,0","232,5","1","0,5","0"
"231,5","232,0","1","0,5","-0.5"
"231,0","232,0","1","1,0","-0.5"
"230,0","231,0","1","1,0","-1"
"231,0","232,0","1","1,0","1"
"232,0","232,5","1","0,5","1"
"231,5","232,5","1","1,0","-0.5"
"232,5","237,0","1","4,5","1"
"231,0","237,0","1","6,0","-1.5"
"237,0","212,5","1","-24,5","6"
"235,0","212,5","1","-22,5","-2"
"234,0","235,0","1","1,0","-1"
"235,0","212,5","1","-22,5","1"
"233,0","212,5","1","-20,5","-2"
"232,0","212,5","1","-19,5","-1"
"232,0","212,5","1","-19,5","0"
"227,5","229,0","1","1,5","-4.5"
"226,0","227,0","1","1,0","-1.5"
"227,0","229,0","1","2,0","1"
"226,0","227,0","1","1,0","-1"
"227,0","229,0","1","2,0","1"
"229,0","212,5","1","-16,5","2"
"228,0","212,5","1","-15,5","-1"
"227,0","212,5","1","-14,5","-1"
"223,0","212,5","1","-10,5","-4"
"221,5","212,5","1","-9,0","-1.5"
"219,5","212,5","1","-7,0","-2"
"219,5","212,5","1","-7,0","0"
"218,0","218,5","1","0,5","-1.5"
"218,5","212,5","1","-6,0","0.5"
"218,0","212,5","1","-5,5","-0.5"
"215,0","212,5","1","-2,5","-3"
"214,0","215,0","1","1,0","-1"
"215,0","212,5","1","-2,5","1"
"214,5","212,5","1","-2,0","-0.5"
"212,0","212,5","1","0,5","-2.5"
"212,5","213,5","1","1,0","0.5"
"212,0","212,5","1","0,5","-0.5"
"212,5","213,5","1","1,0","0.5"
"212,0","213,5","1","1,5","-0.5"
"212,0","213,5","1","1,5","0"
"209,0","210,0","1","1,0","-3"
"210,0","212,0","1","2,0","1"
"212,0","213,5","4","6,0","2"
"213,5","212,5","6","-6,0","1.5"
"213,5","212,5","1","-1,0","0"
"213,0","213,5","1","0,5","-0.5"
"213,5","212,5","1","-1,0","0.5"
"212,0","212,5","1","0,5","-1.5"
"212,0","212,5","1","0,5","0"
"212,0","212,5","1","0,5","0"
"212,0","212,5","1","0,5","0"
"212,5","212,5","4","0,0","0.5"
"","","332","",""
