"Compra","Venda","Mult","Dif","Tend"
"256,5","263,5","1","7,0","0"
"263,5","264,0","3","1,5","2"
"264,0","269,5","5","27,5","1"
"269,5","272,0","7","17,5","2"
"272,0","277,0","9","45,0","1"
"271,0","277,0","7","42,0","-0"
"269,5","277,0","5","37,5","-0"
"267,5","277,0","3","28,5","-0"
"267,0","277,0","1","10,0","-0"
"277,0","281,0","3","12,0","3"
"274,0","281,0","1","7,0","-0"
"281,0","284,0","3","9,0","2"
"276,5","278,0","1","1,5","-1"
"273,0","274,0","1","1,0","-0"
"272,0","274,0","1","2,0","-0"
"271,5","274,0","1","2,5","-0"
"271,5","274,0","1","2,5","0"
"274,0","278,0","3","12,0","1"
"273,5","278,0","1","4,5","-0"
"278,0","284,0","3","18,0","2"
"278,0","284,0","1","6,0","0"
"284,0","293,0","3","27,0","2"
"293,0","297,0","5","20,0","3"
"293,0","297,0","1","4,0","0"
"289,0","292,5","1","3,5","-1"
"292,5","297,0","1","4,5","1"
"287,0","292,5","1","5,5","-1"
"283,5","292,5","1","9,0","-0"
"292,5","297,0","1","4,5","3"
"290,0","292,5","1","2,5","-0"
"292,5","297,0","1","4,5","1"
"297,0","297,5","1","0,5","2"
"291,0","292,5","1","1,5","-1"
"286,0","286,5","1","0,5","-1"
"286,5","290,0","1","3,5","1"
"281,5","283,5","1","2,0","-1"
"279,0","280,5","1","1,5","-0"
"280,5","283,5","1","3,0","1"
"283,5","286,0","1","2,5","1"
"286,0","290,0","1","4,0","1"
"284,5","285,5","1","1,0","-0"
"280,5","283,0","1","2,5","-1"
"278,5","283,0","1","4,5","-0"
"283,0","283,5","1","0,5","2"
"283,0","283,5","1","0,5","0"
"283,5","285,5","3","6,0","1"
"285,5","290,0","5","22,5","1"
"290,0","292,5","7","17,5","2"
"287,0","287,5","5","2,5","-0"
"287,0","287,5","1","0,5","0"
"287,5","289,5","3","6,0","1"
"289,5","292,5","5","15,0","1"
"288,0","289,0","3","3,0","-0"
"286,0","286,5","1","0,5","-0"
"286,5","287,5","3","3,0","1"
"286,0","287,5","1","1,5","-0"
"285,0","287,5","1","2,5","-0"
"287,5","289,0","1","1,5","1"
"289,0","289,5","3","1,5","1"
"289,0","289,5","1","0,5","0"
"289,5","292,5","3","9,0","1"
"289,5","292,5","1","3,0","0"
"292,5","293,5","3","3,0","1"
"293,5","295,0","5","7,5","1"
"291,5","295,0","3","10,5","-0"
"295,0","297,5","5","12,5","1"
"297,5","298,0","7","3,5","1"
"298,0","299,0","9","9,0","1"
"299,0","303,5","11","49,5","1"
"303,5","290,0","13","-175,5","2"
"299,5","300,5","11","11,0","-1"
"298,5","300,5","9","18,0","-0"
"300,5","303,0","1","2,5","1"
"303,0","290,0","3","-39,0","1"
"299,5","300,5","1","1,0","-0"
"300,5","302,0","3","4,5","1"
"298,5","302,0","1","3,5","-0"
"302,0","290,0","3","-36,0","1"
"299,5","290,0","1","-9,5","-0"
"296,5","290,0","1","-6,5","-0"
"292,0","292,5","1","0,5","-1"
"292,5","295,0","1","2,5","1"
"295,0","290,0","1","-5,0","1"
"294,5","290,0","1","-4,5","-0"
"290,0","290,0","1","0,0","-1"
"","","366.5","",""
