"Compra","Venda","Mult","Dif","Tend"
"290,0","256,5","1","-33,5","0"
"290,0","263,5","1","-26,5","2"
"290,0","264,0","1","-26,0","1"
"269,5","269,5","1","0,0","2"
"271,0","272,0","1","1,0","1"
"269,5","271,0","1","1,5","-0"
"267,5","269,5","1","2,0","-0"
"267,0","267,5","1","0,5","-0"
"290,0","267,0","1","-23,0","-0"
"274,0","277,0","1","3,0","3"
"273,0","274,0","1","1,0","-0"
"272,0","273,0","4","4,0","-0"
"271,5","272,0","6","3,0","-0"
"271,5","271,5","8","0,0","-0"
"290,0","271,5","1","-18,5","0"
"","","-111.5","",""
