"Compra","Venda","Mult","Dif","Tend"
"286,0","252,0","1","-34,0","0"
"286,0","256,0","1","-30,0","1"
"259,0","260,0","1","1,0","1"
"259,0","263,0","1","4,0","1"
"259,0","264,0","1","5,0","1"
"259,0","259,0","1","0,0","-1"
"259,0","263,0","1","4,0","1"
"286,0","259,0","1","-27,0","-1"
"265,5","266,0","1","0,5","2"
"268,0","268,0","1","0,0","1"
"266,5","268,0","26","39,0","-0"
"265,5","266,5","32","32,0","-0"
"264,5","265,5","32","32,0","-0"
"264,5","264,5","32","0,0","-0"
"264,0","264,5","32","16,0","-0"
"286,0","264,0","6","-132,0","-0"
"","","-89.5","",""
